"Step","cosmic-sweep-11 - Average Weighted Test Accuracy","cosmic-sweep-11 - Average Weighted Test Accuracy__MIN","cosmic-sweep-11 - Average Weighted Test Accuracy__MAX","rosy-sweep-10 - Average Weighted Test Accuracy","rosy-sweep-10 - Average Weighted Test Accuracy__MIN","rosy-sweep-10 - Average Weighted Test Accuracy__MAX","crisp-sweep-9 - Average Weighted Test Accuracy","crisp-sweep-9 - Average Weighted Test Accuracy__MIN","crisp-sweep-9 - Average Weighted Test Accuracy__MAX","zany-sweep-8 - Average Weighted Test Accuracy","zany-sweep-8 - Average Weighted Test Accuracy__MIN","zany-sweep-8 - Average Weighted Test Accuracy__MAX","celestial-sweep-7 - Average Weighted Test Accuracy","celestial-sweep-7 - Average Weighted Test Accuracy__MIN","celestial-sweep-7 - Average Weighted Test Accuracy__MAX","giddy-sweep-6 - Average Weighted Test Accuracy","giddy-sweep-6 - Average Weighted Test Accuracy__MIN","giddy-sweep-6 - Average Weighted Test Accuracy__MAX","generous-sweep-5 - Average Weighted Test Accuracy","generous-sweep-5 - Average Weighted Test Accuracy__MIN","generous-sweep-5 - Average Weighted Test Accuracy__MAX","fearless-sweep-4 - Average Weighted Test Accuracy","fearless-sweep-4 - Average Weighted Test Accuracy__MIN","fearless-sweep-4 - Average Weighted Test Accuracy__MAX","treasured-sweep-3 - Average Weighted Test Accuracy","treasured-sweep-3 - Average Weighted Test Accuracy__MIN","treasured-sweep-3 - Average Weighted Test Accuracy__MAX","silver-sweep-2 - Average Weighted Test Accuracy","silver-sweep-2 - Average Weighted Test Accuracy__MIN","silver-sweep-2 - Average Weighted Test Accuracy__MAX","resilient-sweep-1 - Average Weighted Test Accuracy","resilient-sweep-1 - Average Weighted Test Accuracy__MIN","resilient-sweep-1 - Average Weighted Test Accuracy__MAX"
"307","0.756","0.756","0.756","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7565","0.7565","0.7565","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.758","0.758","0.758","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7555","0.7555","0.7555","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7605","0.7605","0.7605","0.7625","0.7625","0.7625"
"308","0.756","0.756","0.756","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7565","0.7565","0.7565","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.758","0.758","0.758","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7555","0.7555","0.7555","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7606666666666667","0.7606666666666667","0.7606666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"309","0.756","0.756","0.756","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7555","0.7555","0.7555","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7605","0.7605","0.7605","0.7625","0.7625","0.7625"
"310","0.756","0.756","0.756","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7555","0.7555","0.7555","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7603333333333333","0.7603333333333333","0.7603333333333333","0.7625","0.7625","0.7625"
"311","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7585","0.7585","0.7585","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7555","0.7555","0.7555","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.76","0.76","0.76","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"312","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7585","0.7585","0.7585","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.76","0.76","0.76","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"313","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.756","0.756","0.756","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.76","0.76","0.76","0.7625","0.7625","0.7625"
"314","0.7565","0.7565","0.7565","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.755","0.755","0.755","0.76","0.76","0.76","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"315","0.7565","0.7565","0.7565","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.755","0.755","0.755","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"316","0.7565","0.7565","0.7565","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.756","0.756","0.756","0.755","0.755","0.755","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"317","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.756","0.756","0.756","0.755","0.755","0.755","0.76","0.76","0.76","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"318","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7585","0.7585","0.7585","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.756","0.756","0.756","0.755","0.755","0.755","0.76","0.76","0.76","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"319","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7585","0.7585","0.7585","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.755","0.755","0.755","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"320","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7565","0.7565","0.7565","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.756","0.756","0.756","0.755","0.755","0.755","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"321","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7565","0.7565","0.7565","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.755","0.755","0.755","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"322","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7595","0.7595","0.7595","0.7625","0.7625","0.7625"
"323","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.756","0.756","0.756","0.755","0.755","0.755","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7625","0.7625","0.7625"
"324","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7565","0.7565","0.7565","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7585","0.7585","0.7585","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.755","0.755","0.755","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"325","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.756","0.756","0.756","0.755","0.755","0.755","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"326","0.7565","0.7565","0.7565","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.758","0.758","0.758","0.7565","0.7565","0.7565","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7585","0.7585","0.7585","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.756","0.756","0.756","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"327","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7575","0.7575","0.7575","0.756","0.756","0.756","0.755","0.755","0.755","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"328","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7595","0.7595","0.7595","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7585","0.7585","0.7585","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.756","0.756","0.756","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"329","0.756","0.756","0.756","0.7595","0.7595","0.7595","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"330","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7595","0.7595","0.7595","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7585","0.7585","0.7585","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"331","0.756","0.756","0.756","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.755","0.755","0.755","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"332","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7595","0.7595","0.7595","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"333","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7583333333333333","0.7583333333333333","0.7583333333333333","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7565","0.7565","0.7565","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"334","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.758","0.758","0.758","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.759","0.759","0.759","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7565","0.7565","0.7565","0.755","0.755","0.755","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"335","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.759","0.759","0.759","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7565","0.7565","0.7565","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"336","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7595","0.7595","0.7595","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7565","0.7565","0.7565","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.759","0.759","0.759","0.7575","0.7575","0.7575","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7595","0.7595","0.7595","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"337","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7565","0.7565","0.7565","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.759","0.759","0.759","0.7575","0.7575","0.7575","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.755","0.755","0.755","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"338","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7565","0.7565","0.7565","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.759","0.759","0.759","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.755","0.755","0.755","0.7595","0.7595","0.7595","0.7625","0.7625","0.7625"
"339","0.756","0.756","0.756","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7565","0.7565","0.7565","0.758","0.758","0.758","0.759","0.759","0.759","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.755","0.755","0.755","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"340","0.756","0.756","0.756","0.7595","0.7595","0.7595","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.758","0.758","0.758","0.759","0.759","0.759","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7565","0.7565","0.7565","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7625","0.7625","0.7625"
"341","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.758","0.758","0.758","0.759","0.759","0.759","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"342","0.756","0.756","0.756","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.758","0.758","0.758","0.759","0.759","0.759","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"343","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.755","0.755","0.755","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"344","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.755","0.755","0.755","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7625","0.7625","0.7625"
"345","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"346","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7595","0.7595","0.7595","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.759","0.759","0.759","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"347","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7545","0.7545","0.7545","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"348","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7595","0.7595","0.7595","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7545","0.7545","0.7545","0.76","0.76","0.76","0.763","0.763","0.763"
"349","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7545","0.7545","0.7545","0.76","0.76","0.76","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"350","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.758","0.758","0.758","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7575","0.7575","0.7575","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"351","0.756","0.756","0.756","0.7596666666666667","0.7596666666666667","0.7596666666666667","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.758","0.758","0.758","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7598333333333334","0.7598333333333334","0.7598333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"352","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.758","0.758","0.758","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.76","0.76","0.76","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"353","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.758","0.758","0.758","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7575","0.7575","0.7575","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.76","0.76","0.76","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"354","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.758","0.758","0.758","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7575","0.7575","0.7575","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.76","0.76","0.76","0.7625","0.7625","0.7625"
"355","0.7565","0.7565","0.7565","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7565","0.7565","0.7565","0.758","0.758","0.758","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7575","0.7575","0.7575","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.76","0.76","0.76","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"356","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7595","0.7595","0.7595","0.758","0.758","0.758","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"357","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.758","0.758","0.758","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.758","0.758","0.758","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7601666666666667","0.7601666666666667","0.7601666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
