"Step","vocal-sweep-11 - Average Weighted Test Accuracy","vocal-sweep-11 - Average Weighted Test Accuracy__MIN","vocal-sweep-11 - Average Weighted Test Accuracy__MAX","summer-sweep-10 - Average Weighted Test Accuracy","summer-sweep-10 - Average Weighted Test Accuracy__MIN","summer-sweep-10 - Average Weighted Test Accuracy__MAX","major-sweep-9 - Average Weighted Test Accuracy","major-sweep-9 - Average Weighted Test Accuracy__MIN","major-sweep-9 - Average Weighted Test Accuracy__MAX","solar-sweep-8 - Average Weighted Test Accuracy","solar-sweep-8 - Average Weighted Test Accuracy__MIN","solar-sweep-8 - Average Weighted Test Accuracy__MAX","usual-sweep-7 - Average Weighted Test Accuracy","usual-sweep-7 - Average Weighted Test Accuracy__MIN","usual-sweep-7 - Average Weighted Test Accuracy__MAX","sandy-sweep-6 - Average Weighted Test Accuracy","sandy-sweep-6 - Average Weighted Test Accuracy__MIN","sandy-sweep-6 - Average Weighted Test Accuracy__MAX","autumn-sweep-5 - Average Weighted Test Accuracy","autumn-sweep-5 - Average Weighted Test Accuracy__MIN","autumn-sweep-5 - Average Weighted Test Accuracy__MAX","lively-sweep-4 - Average Weighted Test Accuracy","lively-sweep-4 - Average Weighted Test Accuracy__MIN","lively-sweep-4 - Average Weighted Test Accuracy__MAX","lunar-sweep-3 - Average Weighted Test Accuracy","lunar-sweep-3 - Average Weighted Test Accuracy__MIN","lunar-sweep-3 - Average Weighted Test Accuracy__MAX","treasured-sweep-2 - Average Weighted Test Accuracy","treasured-sweep-2 - Average Weighted Test Accuracy__MIN","treasured-sweep-2 - Average Weighted Test Accuracy__MAX","sweepy-sweep-1 - Average Weighted Test Accuracy","sweepy-sweep-1 - Average Weighted Test Accuracy__MIN","sweepy-sweep-1 - Average Weighted Test Accuracy__MAX"
"181","0.528857791225416","0.528857791225416","0.528857791225416","0.5284748487140696","0.5284748487140696","0.5284748487140696","0.5280824508320726","0.5280824508320726","0.5280824508320726","0.5280729954614221","0.5280729954614221","0.5280729954614221","0.5287868759455371","0.5287868759455371","0.5287868759455371","0.5284772125567322","0.5284772125567322","0.5284772125567322","0.5282904689863843","0.5282904689863843","0.5282904689863843","0.5288908850226929","0.5288908850226929","0.5288908850226929","0.5290563540090771","0.5290563540090771","0.5290563540090771","0.5286426815431164","0.5286426815431164","0.5286426815431164","0.5293305597579425","0.5293305597579425","0.5293305597579425"
"182","0.5289878025718608","0.5289878025718608","0.5289878025718608","0.528382658850227","0.528382658850227","0.528382658850227","0.5283448373676248","0.5283448373676248","0.5283448373676248","0.5283353819969743","0.5283353819969743","0.5283353819969743","0.5288199697428139","0.5288199697428139","0.5288199697428139","0.5286450453857792","0.5286450453857792","0.5286450453857792","0.5285835854765507","0.5285835854765507","0.5285835854765507","0.5290492624810893","0.5290492624810893","0.5290492624810893","0.5292454614220877","0.5292454614220877","0.5292454614220877","0.5286426815431164","0.5286426815431164","0.5286426815431164","0.5291414523449319","0.5291414523449319","0.5291414523449319"
"183","0.529044534795764","0.529044534795764","0.529044534795764","0.5289523449319213","0.5289523449319213","0.5289523449319213","0.528177004538578","0.528177004538578","0.528177004538578","0.5285268532526475","0.5285268532526475","0.5285268532526475","0.5289263426626324","0.5289263426626324","0.5289263426626324","0.5286994137670197","0.5286994137670197","0.5286994137670197","0.5286923222390317","0.5286923222390317","0.5286923222390317","0.5291249054462935","0.5291249054462935","0.5291249054462935","0.5295598524962178","0.5295598524962178","0.5295598524962178","0.5288530635400908","0.5288530635400908","0.5288530635400908","0.5293400151285931","0.5293400151285931","0.5293400151285931"
"184","0.5291887291981846","0.5291887291981846","0.5291887291981846","0.5289972579425114","0.5289972579425114","0.5289972579425114","0.5286237708018154","0.5286237708018154","0.5286237708018154","0.5285055786686839","0.5285055786686839","0.5285055786686839","0.5290847201210287","0.5290847201210287","0.5290847201210287","0.5290208963691376","0.5290208963691376","0.5290208963691376","0.5288506996974282","0.5288506996974282","0.5288506996974282","0.529115450075643","0.529115450075643","0.529115450075643","0.5295291225416037","0.5295291225416037","0.5295291225416037","0.5290492624810893","0.5290492624810893","0.5290492624810893","0.5297040468986385","0.5297040468986385","0.5297040468986385"
"185","0.5294085665658094","0.5294085665658094","0.5294085665658094","0.5290847201210287","0.5290847201210287","0.5290847201210287","0.5285339447806354","0.5285339447806354","0.5285339447806354","0.5289168872919818","0.5289168872919818","0.5289168872919818","0.5292123676248109","0.5292123676248109","0.5292123676248109","0.5291840015128593","0.5291840015128593","0.5291840015128593","0.5289003403933434","0.5289003403933434","0.5289003403933434","0.5294534795763994","0.5294534795763994","0.5294534795763994","0.5297442322239032","0.5297442322239032","0.5297442322239032","0.5291556354009077","0.5291556354009077","0.5291556354009077","0.5297016830559758","0.5297016830559758","0.5297016830559758"
"186","0.5294038388804841","0.5294038388804841","0.5294038388804841","0.5292430975794251","0.5292430975794251","0.5292430975794251","0.5287561459909228","0.5287561459909228","0.5287561459909228","0.528749054462935","0.528749054462935","0.528749054462935","0.5294936649016642","0.5294936649016642","0.5294936649016642","0.5293140128593041","0.5293140128593041","0.5293140128593041","0.5291414523449319","0.5291414523449319","0.5291414523449319","0.529410930408472","0.529410930408472","0.529410930408472","0.5299711611195159","0.5299711611195159","0.5299711611195159","0.5292643721633888","0.5292643721633888","0.5292643721633888","0.5298860627836611","0.5298860627836611","0.5298860627836611"
"187","0.5296496785173979","0.5296496785173979","0.5296496785173979","0.5292430975794251","0.5292430975794251","0.5292430975794251","0.5288979765506808","0.5288979765506808","0.5288979765506808","0.529025624054463","0.529025624054463","0.529025624054463","0.5296378593040847","0.5296378593040847","0.5296378593040847","0.5293305597579425","0.5293305597579425","0.5293305597579425","0.529205276096823","0.529205276096823","0.529205276096823","0.5298506051437216","0.5298506051437216","0.5298506051437216","0.5299404311649016","0.5299404311649016","0.5299404311649016","0.5294771180030258","0.5294771180030258","0.5294771180030258","0.5299758888048411","0.5299758888048411","0.5299758888048411"
"188","0.5298458774583964","0.5298458774583964","0.5298458774583964","0.5293589258698941","0.5293589258698941","0.5293589258698941","0.529089447806354","0.529089447806354","0.529089447806354","0.5292478252647503","0.5292478252647503","0.5292478252647503","0.5296898638426626","0.5296898638426626","0.5296898638426626","0.5296473146747352","0.5296473146747352","0.5296473146747352","0.5293258320726173","0.5293258320726173","0.5293258320726173","0.5298387859304085","0.5298387859304085","0.5298387859304085","0.5303399205748865","0.5303399205748865","0.5303399205748865","0.5294676626323752","0.5294676626323752","0.5294676626323752","0.5300255295007564","0.5300255295007564","0.5300255295007564"
"189","0.5298978819969743","0.5298978819969743","0.5298978819969743","0.5293707450832073","0.5293707450832073","0.5293707450832073","0.5291579992435703","0.5291579992435703","0.5291579992435703","0.5292478252647503","0.5292478252647503","0.5292478252647503","0.529874243570348","0.529874243570348","0.529874243570348","0.5297064107413011","0.5297064107413011","0.5297064107413011","0.5294582072617247","0.5294582072617247","0.5294582072617247","0.5298695158850227","0.5298695158850227","0.5298695158850227","0.5302288199697428","0.5302288199697428","0.5302288199697428","0.5294251134644478","0.5294251134644478","0.5294251134644478","0.5302737329803329","0.5302737329803329","0.5302737329803329"
"190","0.5300137102874433","0.5300137102874433","0.5300137102874433","0.5298813350983359","0.5298813350983359","0.5298813350983359","0.5294983925869894","0.5294983925869894","0.5294983925869894","0.5294014750378215","0.5294014750378215","0.5294014750378215","0.5299971633888049","0.5299971633888049","0.5299971633888049","0.529919156580938","0.529919156580938","0.529919156580938","0.5297040468986385","0.5297040468986385","0.5297040468986385","0.5299475226928896","0.5299475226928896","0.5299475226928896","0.5304793872919819","0.5304793872919819","0.5304793872919819","0.5298813350983359","0.5298813350983359","0.5298813350983359","0.5305124810892587","0.5305124810892587","0.5305124810892587"
"191","0.5299357034795764","0.5299357034795764","0.5299357034795764","0.5300302571860817","0.5300302571860817","0.5300302571860817","0.5296993192133131","0.5296993192133131","0.5296993192133131","0.5295834909228442","0.5295834909228442","0.5295834909228442","0.5301602685325265","0.5301602685325265","0.5301602685325265","0.5299924357034795","0.5299924357034795","0.5299924357034795","0.5297489599092284","0.5297489599092284","0.5297489599092284","0.5302099092284418","0.5302099092284418","0.5302099092284418","0.5306495839636913","0.5306495839636913","0.5306495839636913","0.5298340582450832","0.5298340582450832","0.5298340582450832","0.5306164901664145","0.5306164901664145","0.5306164901664145"
"192","0.5300940809379727","0.5300940809379727","0.5300940809379727","0.5300775340393343","0.5300775340393343","0.5300775340393343","0.5296733169440242","0.5296733169440242","0.5296733169440242","0.5297560514372164","0.5297560514372164","0.5297560514372164","0.5302950075642965","0.5302950075642965","0.5302950075642965","0.5301271747352496","0.5301271747352496","0.5301271747352496","0.5298435136157338","0.5298435136157338","0.5298435136157338","0.530311554462935","0.530311554462935","0.530311554462935","0.5307819591527988","0.5307819591527988","0.5307819591527988","0.5301106278366112","0.5301106278366112","0.5301106278366112","0.5307654122541604","0.5307654122541604","0.5307654122541604"
"193","0.5305621217851739","0.5305621217851739","0.5305621217851739","0.5303139183055976","0.5303139183055976","0.5303139183055976","0.5298718797276853","0.5298718797276853","0.5298718797276853","0.5298553328290468","0.5298553328290468","0.5298553328290468","0.5303399205748865","0.5303399205748865","0.5303399205748865","0.5304131996974282","0.5304131996974282","0.5304131996974282","0.5299427950075642","0.5299427950075642","0.5299427950075642","0.5303210098335854","0.5303210098335854","0.5303210098335854","0.5307701399394856","0.5307701399394856","0.5307701399394856","0.5302477307110439","0.5302477307110439","0.5302477307110439","0.5309757942511346","0.5309757942511346","0.5309757942511346"
"194","0.5306046709531014","0.5306046709531014","0.5306046709531014","0.5304250189107413","0.5304250189107413","0.5304250189107413","0.5301602685325265","0.5301602685325265","0.5301602685325265","0.5300515317700454","0.5300515317700454","0.5300515317700454","0.5306023071104388","0.5306023071104388","0.5306023071104388","0.5304935703479576","0.5304935703479576","0.5304935703479576","0.530285552193646","0.530285552193646","0.530285552193646","0.530588124054463","0.530588124054463","0.530588124054463","0.5308977874432678","0.5308977874432678","0.5308977874432678","0.5303068267776097","0.5303068267776097","0.5303068267776097","0.5308954236006052","0.5308954236006052","0.5308954236006052"
"195","0.5304652042360061","0.5304652042360061","0.5304652042360061","0.5302973714069592","0.5302973714069592","0.5302973714069592","0.5300917170953101","0.5300917170953101","0.5300917170953101","0.5302099092284418","0.5302099092284418","0.5302099092284418","0.5308245083207261","0.5308245083207261","0.5308245083207261","0.5306850416036308","0.5306850416036308","0.5306850416036308","0.5302240922844176","0.5302240922844176","0.5302240922844176","0.5306944969742814","0.5306944969742814","0.5306944969742814","0.5310254349470499","0.5310254349470499","0.5310254349470499","0.5303871974281392","0.5303871974281392","0.5303871974281392","0.5311412632375189","0.5311412632375189","0.5311412632375189"
"196","0.5305337556732224","0.5305337556732224","0.5305337556732224","0.5305124810892587","0.5305124810892587","0.5305124810892587","0.5305124810892587","0.5305124810892587","0.5305124810892587","0.5302099092284418","0.5302099092284418","0.5302099092284418","0.5308150529500757","0.5308150529500757","0.5308150529500757","0.5307725037821482","0.5307725037821482","0.5307725037821482","0.5303635590015129","0.5303635590015129","0.5303635590015129","0.5308741490166414","0.5308741490166414","0.5308741490166414","0.531134171709531","0.531134171709531","0.531134171709531","0.5305668494704993","0.5305668494704993","0.5305668494704993","0.5312547276853252","0.5312547276853252","0.5312547276853252"
"197","0.5308008698940998","0.5308008698940998","0.5308008698940998","0.530651947806354","0.530651947806354","0.530651947806354","0.5303328290468986","0.5303328290468986","0.5303328290468986","0.5303493759455371","0.5303493759455371","0.5303493759455371","0.5310088880484115","0.5310088880484115","0.5310088880484115","0.5308906959152799","0.5308906959152799","0.5308906959152799","0.5306850416036308","0.5306850416036308","0.5306850416036308","0.5307606845688351","0.5307606845688351","0.5307606845688351","0.5311388993948563","0.5311388993948563","0.5311388993948563","0.5307630484114977","0.5307630484114977","0.5307630484114977","0.5312736384266263","0.5312736384266263","0.5312736384266263"
"198","0.5309427004538578","0.5309427004538578","0.5309427004538578","0.5307606845688351","0.5307606845688351","0.5307606845688351","0.5304533850226929","0.5304533850226929","0.5304533850226929","0.5305455748865355","0.5305455748865355","0.5305455748865355","0.5308528744326778","0.5308528744326778","0.5308528744326778","0.5311885400907715","0.5311885400907715","0.5311885400907715","0.5306897692889562","0.5306897692889562","0.5306897692889562","0.5309096066565809","0.5309096066565809","0.5309096066565809","0.5314131051437216","0.5314131051437216","0.5314131051437216","0.5308197806354009","0.5308197806354009","0.5308197806354009","0.531616395612708","0.531616395612708","0.531616395612708"
"199","0.53125","0.53125","0.53125","0.5309308812405447","0.5309308812405447","0.5309308812405447","0.5306259455370651","0.5306259455370651","0.5306259455370651","0.5307086800302572","0.5307086800302572","0.5307086800302572","0.5311554462934948","0.5311554462934948","0.5311554462934948","0.5314178328290469","0.5314178328290469","0.5314178328290469","0.5308032337367625","0.5308032337367625","0.5308032337367625","0.5314012859304085","0.5314012859304085","0.5314012859304085","0.5315738464447807","0.5315738464447807","0.5315738464447807","0.5308197806354009","0.5308197806354009","0.5308197806354009","0.5316305786686838","0.5316305786686838","0.5316305786686838"
"200","0.5313161875945537","0.5313161875945537","0.5313161875945537","0.5310561649016642","0.5310561649016642","0.5310561649016642","0.5306661308623298","0.5306661308623298","0.5306661308623298","0.5308812405446294","0.5308812405446294","0.5308812405446294","0.531231089258699","0.531231089258699","0.531231089258699","0.531276002269289","0.531276002269289","0.531276002269289","0.5310254349470499","0.5310254349470499","0.5310254349470499","0.5311412632375189","0.5311412632375189","0.5311412632375189","0.5314651096822995","0.5314651096822995","0.5314651096822995","0.531063256429652","0.531063256429652","0.531063256429652","0.531777136913767","0.531777136913767","0.531777136913767"
"201","0.5313421898638426","0.5313421898638426","0.5313421898638426","0.5309947049924357","0.5309947049924357","0.5309947049924357","0.5307110438729198","0.5307110438729198","0.5307110438729198","0.5309403366111951","0.5309403366111951","0.5309403366111951","0.5314603819969743","0.5314603819969743","0.5314603819969743","0.5315502080181543","0.5315502080181543","0.5315502080181543","0.5308646936459909","0.5308646936459909","0.5308646936459909","0.5310230711043873","0.5310230711043873","0.5310230711043873","0.531687310892587","0.531687310892587","0.531687310892587","0.5314012859304085","0.5314012859304085","0.5314012859304085","0.5316991301059002","0.5316991301059002","0.5316991301059002"
"202","0.5315903933434191","0.5315903933434191","0.5315903933434191","0.5311318078668684","0.5311318078668684","0.5311318078668684","0.5309876134644478","0.5309876134644478","0.5309876134644478","0.5310798033282905","0.5310798033282905","0.5310798033282905","0.5314816565809379","0.5314816565809379","0.5314816565809379","0.5317109493192134","0.5317109493192134","0.5317109493192134","0.5309970688350983","0.5309970688350983","0.5309970688350983","0.5315762102874433","0.5315762102874433","0.5315762102874433","0.5318976928895612","0.5318976928895612","0.5318976928895612","0.5315147503782148","0.5315147503782148","0.5315147503782148","0.5316967662632375","0.5316967662632375","0.5316967662632375"
"203","0.5317274962178518","0.5317274962178518","0.5317274962178518","0.5314627458396369","0.5314627458396369","0.5314627458396369","0.5311199886535553","0.5311199886535553","0.5311199886535553","0.5311436270801816","0.5311436270801816","0.5311436270801816","0.5318196860816944","0.5318196860816944","0.5318196860816944","0.5317889561270802","0.5317889561270802","0.5317889561270802","0.53125","0.53125","0.53125","0.5316944024205749","0.5316944024205749","0.5316944024205749","0.5319756996974281","0.5319756996974281","0.5319756996974281","0.5315502080181543","0.5315502080181543","0.5315502080181543","0.5322097201210287","0.5322097201210287","0.5322097201210287"
"204","0.5318055030257186","0.5318055030257186","0.5318055030257186","0.5314934757942511","0.5314934757942511","0.5314934757942511","0.5313823751891074","0.5313823751891074","0.5313823751891074","0.5313705559757943","0.5313705559757943","0.5313705559757943","0.5318102307110438","0.5318102307110438","0.5318102307110438","0.5316140317700454","0.5316140317700454","0.5316140317700454","0.53125","0.53125","0.53125","0.5321080748865356","0.5321080748865356","0.5321080748865356","0.531989882753404","0.531989882753404","0.531989882753404","0.5314840204236007","0.5314840204236007","0.5314840204236007","0.5319993381240544","0.5319993381240544","0.5319993381240544"
"205","0.5316920385779123","0.5316920385779123","0.5316920385779123","0.531687310892587","0.531687310892587","0.531687310892587","0.5313280068078668","0.5313280068078668","0.5313280068078668","0.5312830937972769","0.5312830937972769","0.5312830937972769","0.5319378782148261","0.5319378782148261","0.5319378782148261","0.531803139183056","0.531803139183056","0.531803139183056","0.5315029311649017","0.5315029311649017","0.5315029311649017","0.5319307866868381","0.5319307866868381","0.5319307866868381","0.5322191754916793","0.5322191754916793","0.5322191754916793","0.5318409606656581","0.5318409606656581","0.5318409606656581","0.5323042738275341","0.5323042738275341","0.5323042738275341"
"206","0.5319780635400908","0.5319780635400908","0.5319780635400908","0.5318362329803328","0.5318362329803328","0.5318362329803328","0.5315572995461422","0.5315572995461422","0.5315572995461422","0.5313918305597579","0.5313918305597579","0.5313918305597579","0.5321080748865356","0.5321080748865356","0.5321080748865356","0.5322546331316188","0.5322546331316188","0.5322546331316188","0.5317629538577913","0.5317629538577913","0.5317629538577913","0.5322617246596066","0.5322617246596066","0.5322617246596066","0.5320418872919819","0.5320418872919819","0.5320418872919819","0.5317795007564297","0.5317795007564297","0.5317795007564297","0.5325217473524962","0.5325217473524962","0.5325217473524962"
"207","0.5321529878971256","0.5321529878971256","0.5321529878971256","0.531829141452345","0.531829141452345","0.531829141452345","0.531597484871407","0.531597484871407","0.531597484871407","0.5316140317700454","0.5316140317700454","0.5316140317700454","0.532214447806354","0.532214447806354","0.532214447806354","0.532278271558245","0.532278271558245","0.532278271558245","0.5319071482602118","0.5319071482602118","0.5319071482602118","0.5323373676248109","0.5323373676248109","0.5323373676248109","0.5323586422087746","0.5323586422087746","0.5323586422087746","0.5318764183055976","0.5318764183055976","0.5318764183055976","0.5326352118003026","0.5326352118003026","0.5326352118003026"
"208","0.5320277042360061","0.5320277042360061","0.5320277042360061","0.5318622352496218","0.5318622352496218","0.5318622352496218","0.5316045763993948","0.5316045763993948","0.5316045763993948","0.5316896747352496","0.5316896747352496","0.5316896747352496","0.5322971822995461","0.5322971822995461","0.5322971822995461","0.5322569969742814","0.5322569969742814","0.5322569969742814","0.5319426059001513","0.5319426059001513","0.5319426059001513","0.5323515506807867","0.5323515506807867","0.5323515506807867","0.5327746785173979","0.5327746785173979","0.5327746785173979","0.5319733358547655","0.5319733358547655","0.5319733358547655","0.53263284795764","0.53263284795764","0.53263284795764"
"209","0.5322569969742814","0.5322569969742814","0.5322569969742814","0.5321175302571861","0.5321175302571861","0.5321175302571861","0.5318858736762481","0.5318858736762481","0.5318858736762481","0.531918967473525","0.531918967473525","0.531918967473525","0.5326564863842662","0.5326564863842662","0.5326564863842662","0.5326423033282904","0.5326423033282904","0.5326423033282904","0.5320466149773071","0.5320466149773071","0.5320466149773071","0.5327392208774584","0.5327392208774584","0.5327392208774584","0.5327770423600605","0.5327770423600605","0.5327770423600605","0.5320158850226929","0.5320158850226929","0.5320158850226929","0.5328455937972768","0.5328455937972768","0.5328455937972768"
"210","0.5323870083207262","0.5323870083207262","0.5323870083207262","0.5322522692889561","0.5322522692889561","0.5322522692889561","0.5319520612708019","0.5319520612708019","0.5319520612708019","0.5319780635400908","0.5319780635400908","0.5319780635400908","0.5325690242057489","0.5325690242057489","0.5325690242057489","0.532651758698941","0.532651758698941","0.532651758698941","0.5320489788199697","0.5320489788199697","0.5320489788199697","0.5327037632375189","0.5327037632375189","0.5327037632375189","0.5327794062027231","0.5327794062027231","0.5327794062027231","0.5319804273827534","0.5319804273827534","0.5319804273827534","0.5331481656580938","0.5331481656580938","0.5331481656580938"
"211","0.5325973903177005","0.5325973903177005","0.5325973903177005","0.5324815620272315","0.5324815620272315","0.5324815620272315","0.5321388048411497","0.5321388048411497","0.5321388048411497","0.5319449697428139","0.5319449697428139","0.5319449697428139","0.5326115733736763","0.5326115733736763","0.5326115733736763","0.5326564863842662","0.5326564863842662","0.5326564863842662","0.5323066376701967","0.5323066376701967","0.5323066376701967","0.5329779689863843","0.5329779689863843","0.5329779689863843","0.5327344931921332","0.5327344931921332","0.5327344931921332","0.532278271558245","0.532278271558245","0.532278271558245","0.5331174357034796","0.5331174357034796","0.5331174357034796"
"212","0.5325737518910741","0.5325737518910741","0.5325737518910741","0.5324342851739788","0.5324342851739788","0.5324342851739788","0.5321789901664146","0.5321789901664146","0.5321789901664146","0.5322262670196671","0.5322262670196671","0.5322262670196671","0.5330583396369137","0.5330583396369137","0.5330583396369137","0.532696671709531","0.532696671709531","0.532696671709531","0.5323799167927383","0.5323799167927383","0.5323799167927383","0.5329874243570348","0.5329874243570348","0.5329874243570348","0.532831410741301","0.532831410741301","0.532831410741301","0.5324035552193646","0.5324035552193646","0.5324035552193646","0.5332474470499243","0.5332474470499243","0.5332474470499243"
"213","0.532580843419062","0.532580843419062","0.532580843419062","0.5325028366111951","0.5325028366111951","0.5325028366111951","0.5321671709531014","0.5321671709531014","0.5321671709531014","0.5325052004538577","0.5325052004538577","0.5325052004538577","0.5331127080181544","0.5331127080181544","0.5331127080181544","0.5328668683812405","0.5328668683812405","0.5328668683812405","0.5324484682299546","0.5324484682299546","0.5324484682299546","0.5332025340393344","0.5332025340393344","0.5332025340393344","0.5331174357034796","0.5331174357034796","0.5331174357034796","0.532472106656581","0.532472106656581","0.532472106656581","0.5336280257186081","0.5336280257186081","0.5336280257186081"
"214","0.5329330559757942","0.5329330559757942","0.5329330559757942","0.5328999621785174","0.5328999621785174","0.5328999621785174","0.5324531959152798","0.5324531959152798","0.5324531959152798","0.5324059190620273","0.5324059190620273","0.5324059190620273","0.5331292549167927","0.5331292549167927","0.5331292549167927","0.5330748865355522","0.5330748865355522","0.5330748865355522","0.5329401475037822","0.5329401475037822","0.5329401475037822","0.5332923600605144","0.5332923600605144","0.5332923600605144","0.533204897881997","0.533204897881997","0.533204897881997","0.5329236006051438","0.5329236006051438","0.5329236006051438","0.5334412821482603","0.5334412821482603","0.5334412821482603"
"215","0.5330512481089259","0.5330512481089259","0.5330512481089259","0.5326186649016641","0.5326186649016641","0.5326186649016641","0.5325642965204236","0.5325642965204236","0.5325642965204236","0.5327203101361573","0.5327203101361573","0.5327203101361573","0.533089069591528","0.533089069591528","0.533089069591528","0.5331481656580938","0.5331481656580938","0.5331481656580938","0.5327084909228442","0.5327084909228442","0.5327084909228442","0.5334152798789713","0.5334152798789713","0.5334152798789713","0.5332592662632375","0.5332592662632375","0.5332592662632375","0.5329779689863843","0.5329779689863843","0.5329779689863843","0.5334389183055975","0.5334389183055975","0.5334389183055975"
"216","0.5332616301059001","0.5332616301059001","0.5332616301059001","0.53294723903177","0.53294723903177","0.53294723903177","0.5325642965204236","0.5325642965204236","0.5325642965204236","0.5326210287443268","0.5326210287443268","0.5326210287443268","0.5335145612708018","0.5335145612708018","0.5335145612708018","0.5332001701966718","0.5332001701966718","0.5332001701966718","0.5327013993948563","0.5327013993948563","0.5327013993948563","0.5335098335854765","0.5335098335854765","0.5335098335854765","0.5333798222390318","0.5333798222390318","0.5333798222390318","0.5331647125567323","0.5331647125567323","0.5331647125567323","0.5335358358547655","0.5335358358547655","0.5335358358547655"
"217","0.5332616301059001","0.5332616301059001","0.5332616301059001","0.5328006807866869","0.5328006807866869","0.5328006807866869","0.5325666603630862","0.5325666603630862","0.5325666603630862","0.5328503214826021","0.5328503214826021","0.5328503214826021","0.5334010968229954","0.5334010968229954","0.5334010968229954","0.5332639939485628","0.5332639939485628","0.5332639939485628","0.5328881429652043","0.5328881429652043","0.5328881429652043","0.5334720121028744","0.5334720121028744","0.5334720121028744","0.5335311081694403","0.5335311081694403","0.5335311081694403","0.533204897881997","0.533204897881997","0.533204897881997","0.5337343986384266","0.5337343986384266","0.5337343986384266"
"218","0.5333443645990923","0.5333443645990923","0.5333443645990923","0.5331032526475038","0.5331032526475038","0.5331032526475038","0.5328290468986384","0.5328290468986384","0.5328290468986384","0.5329496028744327","0.5329496028744327","0.5329496028744327","0.5335831127080182","0.5335831127080182","0.5335831127080182","0.5335098335854765","0.5335098335854765","0.5335098335854765","0.5330583396369137","0.5330583396369137","0.5330583396369137","0.5335311081694403","0.5335311081694403","0.5335311081694403","0.5336823940998487","0.5336823940998487","0.5336823940998487","0.5333609114977307","0.5333609114977307","0.5333609114977307","0.5340558812405446","0.5340558812405446","0.5340558812405446"
"219","0.5332379916792739","0.5332379916792739","0.5332379916792739","0.5332498108925869","0.5332498108925869","0.5332498108925869","0.5327652231467473","0.5327652231467473","0.5327652231467473","0.5329874243570348","0.5329874243570348","0.5329874243570348","0.5335807488653556","0.5335807488653556","0.5335807488653556","0.5336800302571861","0.5336800302571861","0.5336800302571861","0.5331197995461422","0.5331197995461422","0.5331197995461422","0.5336563918305598","0.5336563918305598","0.5336563918305598","0.5336232980332829","0.5336232980332829","0.5336232980332829","0.5333585476550681","0.5333585476550681","0.5333585476550681","0.5339802382753404","0.5339802382753404","0.5339802382753404"
"220","0.5334436459909229","0.5334436459909229","0.5334436459909229","0.5334791036308624","0.5334791036308624","0.5334791036308624","0.5330488842662633","0.5330488842662633","0.5330488842662633","0.5331694402420575","0.5331694402420575","0.5331694402420575","0.533821860816944","0.533821860816944","0.533821860816944","0.5337462178517398","0.5337462178517398","0.5337462178517398","0.5331387102874433","0.5331387102874433","0.5331387102874433","0.533847863086233","0.533847863086233","0.533847863086233","0.534008604387292","0.534008604387292","0.534008604387292","0.5335145612708018","0.5335145612708018","0.5335145612708018","0.5340416981845688","0.5340416981845688","0.5340416981845688"
"221","0.5335783850226928","0.5335783850226928","0.5335783850226928","0.5334625567322239","0.5334625567322239","0.5334625567322239","0.5330819780635401","0.5330819780635401","0.5330819780635401","0.533365639183056","0.533365639183056","0.533365639183056","0.533866773827534","0.533866773827534","0.533866773827534","0.5337178517397883","0.5337178517397883","0.5337178517397883","0.533642208774584","0.533642208774584","0.533642208774584","0.5339258698940998","0.5339258698940998","0.5339258698940998","0.5341906202723147","0.5341906202723147","0.5341906202723147","0.5335121974281392","0.5335121974281392","0.5335121974281392","0.5340866111951589","0.5340866111951589","0.5340866111951589"
"222","0.5337131240544629","0.5337131240544629","0.5337131240544629","0.533571293494705","0.533571293494705","0.533571293494705","0.5332734493192133","0.5332734493192133","0.5332734493192133","0.533365639183056","0.533365639183056","0.533365639183056","0.534143343419062","0.534143343419062","0.534143343419062","0.5338029500756429","0.5338029500756429","0.5338029500756429","0.5336989409984871","0.5336989409984871","0.5336989409984871","0.5341197049924357","0.5341197049924357","0.5341197049924357","0.534098430408472","0.534098430408472","0.534098430408472","0.5334531013615734","0.5334531013615734","0.5334531013615734","0.5345002836611196","0.5345002836611196","0.5345002836611196"
"223","0.5340795196671709","0.5340795196671709","0.5340795196671709","0.5336847579425114","0.5336847579425114","0.5336847579425114","0.5333041792738276","0.5333041792738276","0.5333041792738276","0.5334365544629349","0.5334365544629349","0.5334365544629349","0.5341315242057488","0.5341315242057488","0.5341315242057488","0.5339045953101361","0.5339045953101361","0.5339045953101361","0.5336658472012102","0.5336658472012102","0.5336658472012102","0.5341031580937973","0.5341031580937973","0.5341031580937973","0.5342520801815431","0.5342520801815431","0.5342520801815431","0.5337911308623298","0.5337911308623298","0.5337911308623298","0.5347461232980333","0.5347461232980333","0.5347461232980333"
"224","0.5338856845688351","0.5338856845688351","0.5338856845688351","0.5336894856278366","0.5336894856278366","0.5336894856278366","0.533365639183056","0.533365639183056","0.533365639183056","0.5336753025718608","0.5336753025718608","0.5336753025718608","0.5342520801815431","0.5342520801815431","0.5342520801815431","0.5340133320726173","0.5340133320726173","0.5340133320726173","0.5338053139183055","0.5338053139183055","0.5338053139183055","0.5343513615733737","0.5343513615733737","0.5343513615733737","0.5342922655068079","0.5342922655068079","0.5342922655068079","0.5338833207261725","0.5338833207261725","0.5338833207261725","0.5347792170953102","0.5347792170953102","0.5347792170953102"
