"Step","fluent-sweep-11 - Average User Test Accuracy","fluent-sweep-11 - Average User Test Accuracy__MIN","fluent-sweep-11 - Average User Test Accuracy__MAX","vital-sweep-10 - Average User Test Accuracy","vital-sweep-10 - Average User Test Accuracy__MIN","vital-sweep-10 - Average User Test Accuracy__MAX","rich-sweep-9 - Average User Test Accuracy","rich-sweep-9 - Average User Test Accuracy__MIN","rich-sweep-9 - Average User Test Accuracy__MAX","stellar-sweep-8 - Average User Test Accuracy","stellar-sweep-8 - Average User Test Accuracy__MIN","stellar-sweep-8 - Average User Test Accuracy__MAX","cool-sweep-7 - Average User Test Accuracy","cool-sweep-7 - Average User Test Accuracy__MIN","cool-sweep-7 - Average User Test Accuracy__MAX","cerulean-sweep-6 - Average User Test Accuracy","cerulean-sweep-6 - Average User Test Accuracy__MIN","cerulean-sweep-6 - Average User Test Accuracy__MAX","blooming-sweep-5 - Average User Test Accuracy","blooming-sweep-5 - Average User Test Accuracy__MIN","blooming-sweep-5 - Average User Test Accuracy__MAX","lively-sweep-4 - Average User Test Accuracy","lively-sweep-4 - Average User Test Accuracy__MIN","lively-sweep-4 - Average User Test Accuracy__MAX","dashing-sweep-3 - Average User Test Accuracy","dashing-sweep-3 - Average User Test Accuracy__MIN","dashing-sweep-3 - Average User Test Accuracy__MAX","northern-sweep-2 - Average User Test Accuracy","northern-sweep-2 - Average User Test Accuracy__MIN","northern-sweep-2 - Average User Test Accuracy__MAX","denim-sweep-1 - Average User Test Accuracy","denim-sweep-1 - Average User Test Accuracy__MIN","denim-sweep-1 - Average User Test Accuracy__MAX"
"180","0.7505991005142425","0.7505991005142425","0.7505991005142425","0.7506374249942251","0.7506374249942251","0.7506374249942251","0.7501274358053122","0.7501274358053122","0.7501274358053122","0.7507481620939691","0.7507481620939691","0.7507481620939691","0.7503114056467044","0.7503114056467044","0.7503114056467044","0.7503133655485413","0.7503133655485413","0.7503133655485413","0.7502262612760247","0.7502262612760247","0.7502262612760247","0.7506001238256393","0.7506001238256393","0.7506001238256393","0.7500757608015842","0.7500757608015842","0.7500757608015842","0.7500611685102042","0.7500611685102042","0.7500611685102042","0.7509514894212751","0.7509514894212751","0.7509514894212751"
"181","0.7507476179589064","0.7507476179589064","0.7507476179589064","0.7506821661767993","0.7506821661767993","0.7506821661767993","0.7502121631961118","0.7502121631961118","0.7502121631961118","0.7508689792615266","0.7508689792615266","0.7508689792615266","0.7504293228043226","0.7504293228043226","0.7504293228043226","0.7504089760198931","0.7504089760198931","0.7504089760198931","0.7503193854821953","0.7503193854821953","0.7503193854821953","0.7506911340142692","0.7506911340142692","0.7506911340142692","0.7500739674432803","0.7500739674432803","0.7500739674432803","0.7502314462135422","0.7502314462135422","0.7502314462135422","0.7509945557002476","0.7509945557002476","0.7509945557002476"
"182","0.7507017743837036","0.7507017743837036","0.7507017743837036","0.7507916397825093","0.7507916397825093","0.7507916397825093","0.7503624541511648","0.7503624541511648","0.7503624541511648","0.7509859545493643","0.7509859545493643","0.7509859545493643","0.7504242963873116","0.7504242963873116","0.7504242963873116","0.7504980463182194","0.7504980463182194","0.7504980463182194","0.7503829573149946","0.7503829573149946","0.7503829573149946","0.7507678258714783","0.7507678258714783","0.7507678258714783","0.7501415223622578","0.7501415223622578","0.7501415223622578","0.750327426890583","0.750327426890583","0.750327426890583","0.7510183761503493","0.7510183761503493","0.7510183761503493"
"183","0.7507992269271366","0.7507992269271366","0.7507992269271366","0.7508451454644977","0.7508451454644977","0.7508451454644977","0.7504015506214148","0.7504015506214148","0.7504015506214148","0.7511179883874358","0.7511179883874358","0.7511179883874358","0.7505360667350726","0.7505360667350726","0.7505360667350726","0.7504973759107454","0.7504973759107454","0.7504973759107454","0.750496095053535","0.750496095053535","0.750496095053535","0.7508630843077382","0.7508630843077382","0.7508630843077382","0.7502249429540261","0.7502249429540261","0.7502249429540261","0.7504068171729609","0.7504068171729609","0.7504068171729609","0.7511764445063809","0.7511764445063809","0.7511764445063809"
"184","0.7508552145314551","0.7508552145314551","0.7508552145314551","0.7509409926925917","0.7509409926925917","0.7509409926925917","0.7505015413495344","0.7505015413495344","0.7505015413495344","0.7511971001407556","0.7511971001407556","0.7511971001407556","0.7506643274532774","0.7506643274532774","0.7506643274532774","0.7506875595659672","0.7506875595659672","0.7506875595659672","0.7505774881413952","0.7505774881413952","0.7505774881413952","0.7509362660704412","0.7509362660704412","0.7509362660704412","0.7503572686385538","0.7503572686385538","0.7503572686385538","0.7505320748508705","0.7505320748508705","0.7505320748508705","0.7513441905039722","0.7513441905039722","0.7513441905039722"
"185","0.7509533144234048","0.7509533144234048","0.7509533144234048","0.7510035759686775","0.7510035759686775","0.7510035759686775","0.7506453518048775","0.7506453518048775","0.7506453518048775","0.75118814949602","0.75118814949602","0.75118814949602","0.7507178851294926","0.7507178851294926","0.7507178851294926","0.7507566530151658","0.7507566530151658","0.7507566530151658","0.7506153341188193","0.7506153341188193","0.7506153341188193","0.7510058898708246","0.7510058898708246","0.7510058898708246","0.7505204797994666","0.7505204797994666","0.7505204797994666","0.7506029498156236","0.7506029498156236","0.7506029498156236","0.7514094662016859","0.7514094662016859","0.7514094662016859"
"186","0.7510481491369948","0.7510481491369948","0.7510481491369948","0.751194526984812","0.751194526984812","0.751194526984812","0.7507981571489927","0.7507981571489927","0.7507981571489927","0.7513195937962142","0.7513195937962142","0.7513195937962142","0.7507279285637707","0.7507279285637707","0.7507279285637707","0.7508668094969657","0.7508668094969657","0.7508668094969657","0.7505860767641666","0.7505860767641666","0.7505860767641666","0.7511638461936329","0.7511638461936329","0.7511638461936329","0.7507108811079493","0.7507108811079493","0.7507108811079493","0.7506335548779327","0.7506335548779327","0.7506335548779327","0.7515167160829721","0.7515167160829721","0.7515167160829721"
"187","0.7510864894886088","0.7510864894886088","0.7510864894886088","0.7512673104243749","0.7512673104243749","0.7512673104243749","0.7509009602498794","0.7509009602498794","0.7509009602498794","0.7513641212184594","0.7513641212184594","0.7513641212184594","0.7508138841096792","0.7508138841096792","0.7508138841096792","0.7509319589539223","0.7509319589539223","0.7509319589539223","0.7506511192677774","0.7506511192677774","0.7506511192677774","0.7512245768212235","0.7512245768212235","0.7512245768212235","0.7507876171361081","0.7507876171361081","0.7507876171361081","0.7507618204606793","0.7507618204606793","0.7507618204606793","0.7515337354338508","0.7515337354338508","0.7515337354338508"
"188","0.7511630309101914","0.7511630309101914","0.7511630309101914","0.7513851925903346","0.7513851925903346","0.7513851925903346","0.7509826012587998","0.7509826012587998","0.7509826012587998","0.7513452666779625","0.7513452666779625","0.7513452666779625","0.7509059303302789","0.7509059303302789","0.7509059303302789","0.7509782231433099","0.7509782231433099","0.7509782231433099","0.7507627239224623","0.7507627239224623","0.7507627239224623","0.7512765859663645","0.7512765859663645","0.7512765859663645","0.7509516276794989","0.7509516276794989","0.7509516276794989","0.7508750254869415","0.7508750254869415","0.7508750254869415","0.7516223580643431","0.7516223580643431","0.7516223580643431"
"189","0.751294287039294","0.751294287039294","0.751294287039294","0.7514052526386095","0.7514052526386095","0.7514052526386095","0.7509777975280031","0.7509777975280031","0.7509777975280031","0.7515136156845091","0.7515136156845091","0.7515136156845091","0.7509632163822423","0.7509632163822423","0.7509632163822423","0.7510852015460592","0.7510852015460592","0.7510852015460592","0.7508726999409164","0.7508726999409164","0.7508726999409164","0.7513356829597224","0.7513356829597224","0.7513356829597224","0.7510084985124726","0.7510084985124726","0.7510084985124726","0.7509346692331827","0.7509346692331827","0.7509346692331827","0.7516752122308901","0.7516752122308901","0.7516752122308901"
"190","0.751280345393889","0.751280345393889","0.751280345393889","0.751534357234393","0.751534357234393","0.751534357234393","0.7511777209727478","0.7511777209727478","0.7511777209727478","0.751657225386083","0.751657225386083","0.751657225386083","0.751036217780084","0.751036217780084","0.751036217780084","0.7511122949513378","0.7511122949513378","0.7511122949513378","0.7510324285310868","0.7510324285310868","0.7510324285310868","0.7514167920953303","0.7514167920953303","0.7514167920953303","0.7510043622291772","0.7510043622291772","0.7510043622291772","0.7510045781695266","0.7510045781695266","0.7510045781695266","0.751687813500803","0.751687813500803","0.751687813500803"
"191","0.7513815015102472","0.7513815015102472","0.7513815015102472","0.7516324742203743","0.7516324742203743","0.7516324742203743","0.7512494697980383","0.7512494697980383","0.7512494697980383","0.7517158861568882","0.7517158861568882","0.7517158861568882","0.7511401886813703","0.7511401886813703","0.7511401886813703","0.7511818815323369","0.7511818815323369","0.7511818815323369","0.7511313574697117","0.7511313574697117","0.7511313574697117","0.751487764342658","0.751487764342658","0.751487764342658","0.7510604063699616","0.7510604063699616","0.7510604063699616","0.7510312430943856","0.7510312430943856","0.7510312430943856","0.7517474427450029","0.7517474427450029","0.7517474427450029"
"192","0.7514491260125323","0.7514491260125323","0.7514491260125323","0.7517573178846884","0.7517573178846884","0.7517573178846884","0.7513765481581699","0.7513765481581699","0.7513765481581699","0.7518614135154073","0.7518614135154073","0.7518614135154073","0.7512097698603435","0.7512097698603435","0.7512097698603435","0.7512773422423952","0.7512773422423952","0.7512773422423952","0.7512629140539987","0.7512629140539987","0.7512629140539987","0.7515468080527232","0.7515468080527232","0.7515468080527232","0.7510692470739634","0.7510692470739634","0.7510692470739634","0.7511189559315042","0.7511189559315042","0.7511189559315042","0.751891064355059","0.751891064355059","0.751891064355059"
"193","0.7515018629509157","0.7515018629509157","0.7515018629509157","0.7518501139097233","0.7518501139097233","0.7518501139097233","0.7515055341369876","0.7515055341369876","0.7515055341369876","0.7518769056333853","0.7518769056333853","0.7518769056333853","0.75130085627747","0.75130085627747","0.75130085627747","0.7514185783667932","0.7514185783667932","0.7514185783667932","0.7512905607113048","0.7512905607113048","0.7512905607113048","0.751625374129844","0.751625374129844","0.751625374129844","0.7512182074974596","0.7512182074974596","0.7512182074974596","0.7513055731879228","0.7513055731879228","0.7513055731879228","0.7520005066795329","0.7520005066795329","0.7520005066795329"
"194","0.7515058157147384","0.7515058157147384","0.7515058157147384","0.7519068488466204","0.7519068488466204","0.7519068488466204","0.7515593388266227","0.7515593388266227","0.7515593388266227","0.7518660872427655","0.7518660872427655","0.7518660872427655","0.7514661269569823","0.7514661269569823","0.7514661269569823","0.751539372413503","0.751539372413503","0.751539372413503","0.751351490587424","0.751351490587424","0.751351490587424","0.7516553145904024","0.7516553145904024","0.7516553145904024","0.7514297800573662","0.7514297800573662","0.7514297800573662","0.7514393844714895","0.7514393844714895","0.7514393844714895","0.7519906344271178","0.7519906344271178","0.7519906344271178"
"195","0.7517033903547687","0.7517033903547687","0.7517033903547687","0.7519639325237302","0.7519639325237302","0.7519639325237302","0.7516322608808477","0.7516322608808477","0.7516322608808477","0.751891644187982","0.751891644187982","0.751891644187982","0.7516303208122792","0.7516303208122792","0.7516303208122792","0.7516351708284074","0.7516351708284074","0.7516351708284074","0.7514479736674182","0.7514479736674182","0.7514479736674182","0.751815190604796","0.751815190604796","0.751815190604796","0.7513368416417725","0.7513368416417725","0.7513368416417725","0.7515081037839073","0.7515081037839073","0.7515081037839073","0.7520450381307683","0.7520450381307683","0.7520450381307683"
"196","0.7517481478160897","0.7517481478160897","0.7517481478160897","0.7520370372903514","0.7520370372903514","0.7520370372903514","0.7516367434069677","0.7516367434069677","0.7516367434069677","0.7518754317442178","0.7518754317442178","0.7518754317442178","0.7516655263164578","0.7516655263164578","0.7516655263164578","0.7516415548280019","0.7516415548280019","0.7516415548280019","0.7515437058654989","0.7515437058654989","0.7515437058654989","0.751824247472505","0.751824247472505","0.751824247472505","0.751359768040973","0.751359768040973","0.751359768040973","0.7515414704189587","0.7515414704189587","0.7515414704189587","0.7521116017452983","0.7521116017452983","0.7521116017452983"
"197","0.7518199475025541","0.7518199475025541","0.7518199475025541","0.7521698864046659","0.7521698864046659","0.7521698864046659","0.7516878458102343","0.7516878458102343","0.7516878458102343","0.7520662690733031","0.7520662690733031","0.7520662690733031","0.7517451404652208","0.7517451404652208","0.7517451404652208","0.7517482517011818","0.7517482517011818","0.7517482517011818","0.7515852624668495","0.7515852624668495","0.7515852624668495","0.7518863154693002","0.7518863154693002","0.7518863154693002","0.751470790664038","0.751470790664038","0.751470790664038","0.7515564501216317","0.7515564501216317","0.7515564501216317","0.7521307229838801","0.7521307229838801","0.7521307229838801"
"198","0.7519371416117937","0.7519371416117937","0.7519371416117937","0.7522855383595488","0.7522855383595488","0.7522855383595488","0.7518413358622019","0.7518413358622019","0.7518413358622019","0.7521294258917435","0.7521294258917435","0.7521294258917435","0.7518335124301722","0.7518335124301722","0.7518335124301722","0.7518576236139228","0.7518576236139228","0.7518576236139228","0.7516508650583125","0.7516508650583125","0.7516508650583125","0.7519344752412266","0.7519344752412266","0.7519344752412266","0.751518591068673","0.751518591068673","0.751518591068673","0.7516461894776137","0.7516461894776137","0.7516461894776137","0.7521740725931516","0.7521740725931516","0.7521740725931516"
"199","0.7520309672923128","0.7520309672923128","0.7520309672923128","0.752293750255823","0.752293750255823","0.752293750255823","0.7518965668478377","0.7518965668478377","0.7518965668478377","0.7521890160346831","0.7521890160346831","0.7521890160346831","0.7518461478897231","0.7518461478897231","0.7518461478897231","0.7519632735221008","0.7519632735221008","0.7519632735221008","0.7516535388846066","0.7516535388846066","0.7516535388846066","0.7520017693327735","0.7520017693327735","0.7520017693327735","0.7515802182921738","0.7515802182921738","0.7515802182921738","0.7516958757607958","0.7516958757607958","0.7516958757607958","0.7522951507875767","0.7522951507875767","0.7522951507875767"
"200","0.7520947349071508","0.7520947349071508","0.7520947349071508","0.752390055592872","0.752390055592872","0.752390055592872","0.7518799182403333","0.7518799182403333","0.7518799182403333","0.7522522103971236","0.7522522103971236","0.7522522103971236","0.7519798444106177","0.7519798444106177","0.7519798444106177","0.7520741321230785","0.7520741321230785","0.7520741321230785","0.7516908445733218","0.7516908445733218","0.7516908445733218","0.7520489317021394","0.7520489317021394","0.7520489317021394","0.7516958342999825","0.7516958342999825","0.7516958342999825","0.7517950907693283","0.7517950907693283","0.7517950907693283","0.7523159388388431","0.7523159388388431","0.7523159388388431"
"201","0.7521685535146618","0.7521685535146618","0.7521685535146618","0.7524132644999757","0.7524132644999757","0.7524132644999757","0.7519481334937229","0.7519481334937229","0.7519481334937229","0.7523847316941579","0.7523847316941579","0.7523847316941579","0.7519919615716624","0.7519919615716624","0.7519919615716624","0.752148127270236","0.752148127270236","0.752148127270236","0.7517341391163099","0.7517341391163099","0.7517341391163099","0.7522073572012383","0.7522073572012383","0.7522073572012383","0.7517925621659767","0.7517925621659767","0.7517925621659767","0.7518152034523504","0.7518152034523504","0.7518152034523504","0.7523997298218806","0.7523997298218806","0.7523997298218806"
"202","0.7522217194252317","0.7522217194252317","0.7522217194252317","0.7524228636723561","0.7524228636723561","0.7524228636723561","0.7520390262768364","0.7520390262768364","0.7520390262768364","0.7524747546245815","0.7524747546245815","0.7524747546245815","0.7520511656412113","0.7520511656412113","0.7520511656412113","0.7522536388227177","0.7522536388227177","0.7522536388227177","0.7518608973885038","0.7518608973885038","0.7518608973885038","0.7521982257702498","0.7521982257702498","0.7521982257702498","0.7518711087747832","0.7518711087747832","0.7518711087747832","0.7518863156004708","0.7518863156004708","0.7518863156004708","0.7524424334979454","0.7524424334979454","0.7524424334979454"
"203","0.7523355608828092","0.7523355608828092","0.7523355608828092","0.7524724376762909","0.7524724376762909","0.7524724376762909","0.7521246935863715","0.7521246935863715","0.7521246935863715","0.7524179328803197","0.7524179328803197","0.7524179328803197","0.7521254111307777","0.7521254111307777","0.7521254111307777","0.752349686791337","0.752349686791337","0.752349686791337","0.7519676892021828","0.7519676892021828","0.7519676892021828","0.7522771620593204","0.7522771620593204","0.7522771620593204","0.7519608527816319","0.7519608527816319","0.7519608527816319","0.751947395160948","0.751947395160948","0.751947395160948","0.7525092828808884","0.7525092828808884","0.7525092828808884"
"204","0.7524316404180945","0.7524316404180945","0.7524316404180945","0.7525256248109601","0.7525256248109601","0.7525256248109601","0.7522709586853636","0.7522709586853636","0.7522709586853636","0.7525138040633947","0.7525138040633947","0.7525138040633947","0.7522238882860032","0.7522238882860032","0.7522238882860032","0.7523487344685468","0.7523487344685468","0.7523487344685468","0.7520521055316719","0.7520521055316719","0.7520521055316719","0.7523729373046669","0.7523729373046669","0.7523729373046669","0.7520714177334386","0.7520714177334386","0.7520714177334386","0.7519570708408935","0.7519570708408935","0.7519570708408935","0.7526309408716968","0.7526309408716968","0.7526309408716968"
"205","0.7525307798376732","0.7525307798376732","0.7525307798376732","0.7525615070950895","0.7525615070950895","0.7525615070950895","0.7523565892230542","0.7523565892230542","0.7523565892230542","0.752467494716847","0.752467494716847","0.752467494716847","0.7523214158210559","0.7523214158210559","0.7523214158210559","0.7523786403604499","0.7523786403604499","0.7523786403604499","0.7521751184668662","0.7521751184668662","0.7521751184668662","0.7524103984615439","0.7524103984615439","0.7524103984615439","0.7521636067596087","0.7521636067596087","0.7521636067596087","0.7520220386508832","0.7520220386508832","0.7520220386508832","0.7525960415701536","0.7525960415701536","0.7525960415701536"
"206","0.7525743660199103","0.7525743660199103","0.7525743660199103","0.7526704839633238","0.7526704839633238","0.7526704839633238","0.7523923348599936","0.7523923348599936","0.7523923348599936","0.7526439630888958","0.7526439630888958","0.7526439630888958","0.7523851512355072","0.7523851512355072","0.7523851512355072","0.752503173106796","0.752503173106796","0.752503173106796","0.752111751121591","0.752111751121591","0.752111751121591","0.7525254087186994","0.7525254087186994","0.7525254087186994","0.7522649896295963","0.7522649896295963","0.7522649896295963","0.7520645105608644","0.7520645105608644","0.7520645105608644","0.7526850548164129","0.7526850548164129","0.7526850548164129"
"207","0.7526740426057474","0.7526740426057474","0.7526740426057474","0.7528013412985298","0.7528013412985298","0.7528013412985298","0.7524258926696273","0.7524258926696273","0.7524258926696273","0.752709930951809","0.752709930951809","0.752709930951809","0.752399030611747","0.752399030611747","0.752399030611747","0.7525778679515435","0.7525778679515435","0.7525778679515435","0.7521872164907188","0.7521872164907188","0.7521872164907188","0.7525888301155969","0.7525888301155969","0.7525888301155969","0.752285790202898","0.752285790202898","0.752285790202898","0.7520222613485059","0.7520222613485059","0.7520222613485059","0.7527814848472968","0.7527814848472968","0.7527814848472968"
"208","0.7527261667579752","0.7527261667579752","0.7527261667579752","0.7528191084230775","0.7528191084230775","0.7528191084230775","0.752517747621592","0.752517747621592","0.752517747621592","0.7527604062463309","0.7527604062463309","0.7527604062463309","0.7523961838080395","0.7523961838080395","0.7523961838080395","0.7526177266816548","0.7526177266816548","0.7526177266816548","0.752240921756195","0.752240921756195","0.752240921756195","0.7526614137740433","0.7526614137740433","0.7526614137740433","0.7523180590658957","0.7523180590658957","0.7523180590658957","0.7519998783860142","0.7519998783860142","0.7519998783860142","0.7527524592243207","0.7527524592243207","0.7527524592243207"
"209","0.7528225460638718","0.7528225460638718","0.7528225460638718","0.7528504293051346","0.7528504293051346","0.7528504293051346","0.7524327738332968","0.7524327738332968","0.7524327738332968","0.752862610670458","0.752862610670458","0.752862610670458","0.7525293399179208","0.7525293399179208","0.7525293399179208","0.752607188753794","0.752607188753794","0.752607188753794","0.7522178126415474","0.7522178126415474","0.7522178126415474","0.7526293004505842","0.7526293004505842","0.7526293004505842","0.752333572304317","0.752333572304317","0.752333572304317","0.7521026536418928","0.7521026536418928","0.7521026536418928","0.7527605855054711","0.7527605855054711","0.7527605855054711"
"210","0.7528176858876279","0.7528176858876279","0.7528176858876279","0.752929935407047","0.752929935407047","0.752929935407047","0.7524995662499346","0.7524995662499346","0.7524995662499346","0.7529503222914637","0.7529503222914637","0.7529503222914637","0.7526053787265358","0.7526053787265358","0.7526053787265358","0.7526269775233475","0.7526269775233475","0.7526269775233475","0.7522202254440338","0.7522202254440338","0.7522202254440338","0.7526849378204762","0.7526849378204762","0.7526849378204762","0.752466466709997","0.752466466709997","0.752466466709997","0.7522423111194873","0.7522423111194873","0.7522423111194873","0.7527941767877148","0.7527941767877148","0.7527941767877148"
"211","0.7528965765850376","0.7528965765850376","0.7528965765850376","0.7529681384604696","0.7529681384604696","0.7529681384604696","0.7526332249635957","0.7526332249635957","0.7526332249635957","0.7530435836001035","0.7530435836001035","0.7530435836001035","0.7526284548006007","0.7526284548006007","0.7526284548006007","0.7527120253817758","0.7527120253817758","0.7527120253817758","0.7523784176964721","0.7523784176964721","0.7523784176964721","0.7527102343812696","0.7527102343812696","0.7527102343812696","0.7525770856963797","0.7525770856963797","0.7525770856963797","0.7523679021686022","0.7523679021686022","0.7523679021686022","0.7528266228403774","0.7528266228403774","0.7528266228403774"
"212","0.7529218887656902","0.7529218887656902","0.7529218887656902","0.7529737378050164","0.7529737378050164","0.7529737378050164","0.7527050063755484","0.7527050063755484","0.7527050063755484","0.7530333081094712","0.7530333081094712","0.7530333081094712","0.7527361218615412","0.7527361218615412","0.7527361218615412","0.7528465635881877","0.7528465635881877","0.7528465635881877","0.7524387744210793","0.7524387744210793","0.7524387744210793","0.7527337740373864","0.7527337740373864","0.7527337740373864","0.75260926773505","0.75260926773505","0.75260926773505","0.7524298570025308","0.7524298570025308","0.7524298570025308","0.7529392195330892","0.7529392195330892","0.7529392195330892"
"213","0.7529582192148676","0.7529582192148676","0.7529582192148676","0.753030655812408","0.753030655812408","0.753030655812408","0.7527893568442756","0.7527893568442756","0.7527893568442756","0.7531229273265413","0.7531229273265413","0.7531229273265413","0.752863016185706","0.752863016185706","0.752863016185706","0.752854017427361","0.752854017427361","0.752854017427361","0.7524835185501697","0.7524835185501697","0.7524835185501697","0.7528164936588766","0.7528164936588766","0.7528164936588766","0.752666365691208","0.752666365691208","0.752666365691208","0.7524879635496399","0.7524879635496399","0.7524879635496399","0.7530421271455703","0.7530421271455703","0.7530421271455703"
"214","0.7530120852280309","0.7530120852280309","0.7530120852280309","0.7530880939293277","0.7530880939293277","0.7530880939293277","0.7529000704064779","0.7529000704064779","0.7529000704064779","0.753243620043033","0.753243620043033","0.753243620043033","0.7529617545336439","0.7529617545336439","0.7529617545336439","0.7529773217978424","0.7529773217978424","0.7529773217978424","0.7526472058284375","0.7526472058284375","0.7526472058284375","0.7528498988072261","0.7528498988072261","0.7528498988072261","0.7527319962972098","0.7527319962972098","0.7527319962972098","0.7525663461888339","0.7525663461888339","0.7525663461888339","0.7530400586466373","0.7530400586466373","0.7530400586466373"
"215","0.7530230896262259","0.7530230896262259","0.7530230896262259","0.7531196663191249","0.7531196663191249","0.7531196663191249","0.7529518249991631","0.7529518249991631","0.7529518249991631","0.7534301167919669","0.7534301167919669","0.7534301167919669","0.7529799109667149","0.7529799109667149","0.7529799109667149","0.7529936859440735","0.7529936859440735","0.7529936859440735","0.7526796676121753","0.7526796676121753","0.7526796676121753","0.7528795910427053","0.7528795910427053","0.7528795910427053","0.7528512943639709","0.7528512943639709","0.7528512943639709","0.7526855968443033","0.7526855968443033","0.7526855968443033","0.7530796473430167","0.7530796473430167","0.7530796473430167"
"216","0.7530436332502995","0.7530436332502995","0.7530436332502995","0.7531176691706587","0.7531176691706587","0.7531176691706587","0.7530186464804345","0.7530186464804345","0.7530186464804345","0.7534275573643886","0.7534275573643886","0.7534275573643886","0.7531003030574765","0.7531003030574765","0.7531003030574765","0.7530612185820996","0.7530612185820996","0.7530612185820996","0.7526516625448071","0.7526516625448071","0.7526516625448071","0.7529925656830805","0.7529925656830805","0.7529925656830805","0.7528054417937117","0.7528054417937117","0.7528054417937117","0.7527645316894445","0.7527645316894445","0.7527645316894445","0.7531096363269125","0.7531096363269125","0.7531096363269125"
"217","0.7532011695797876","0.7532011695797876","0.7532011695797876","0.7532131939244723","0.7532131939244723","0.7532131939244723","0.7530650469640868","0.7530650469640868","0.7530650469640868","0.7534244160580008","0.7534244160580008","0.7534244160580008","0.7531192614483003","0.7531192614483003","0.7531192614483003","0.7531573093159282","0.7531573093159282","0.7531573093159282","0.7526873494139203","0.7526873494139203","0.7526873494139203","0.7530326422518824","0.7530326422518824","0.7530326422518824","0.7529119342059316","0.7529119342059316","0.7529119342059316","0.7528463333405838","0.7528463333405838","0.7528463333405838","0.7531724235152832","0.7531724235152832","0.7531724235152832"
"218","0.7533150965922969","0.7533150965922969","0.7533150965922969","0.7533143013531644","0.7533143013531644","0.7533143013531644","0.7531209388240823","0.7531209388240823","0.7531209388240823","0.753440157451937","0.753440157451937","0.753440157451937","0.7532308950721754","0.7532308950721754","0.7532308950721754","0.753154692017809","0.753154692017809","0.753154692017809","0.7527623154154419","0.7527623154154419","0.7527623154154419","0.753130470693978","0.753130470693978","0.753130470693978","0.7529781473431038","0.7529781473431038","0.7529781473431038","0.7528578357065546","0.7528578357065546","0.7528578357065546","0.753206323571237","0.753206323571237","0.753206323571237"
"219","0.7534193107381846","0.7534193107381846","0.7534193107381846","0.7532606362848112","0.7532606362848112","0.7532606362848112","0.7531797127645758","0.7531797127645758","0.7531797127645758","0.753488979897244","0.753488979897244","0.753488979897244","0.7533358505627903","0.7533358505627903","0.7533358505627903","0.7531496890260031","0.7531496890260031","0.7531496890260031","0.7528216277181857","0.7528216277181857","0.7528216277181857","0.7532087478926375","0.7532087478926375","0.7532087478926375","0.7530051788632791","0.7530051788632791","0.7530051788632791","0.7529015357010471","0.7529015357010471","0.7529015357010471","0.7532413467754484","0.7532413467754484","0.7532413467754484"
"220","0.7534376870712214","0.7534376870712214","0.7534376870712214","0.7533812795313806","0.7533812795313806","0.7533812795313806","0.753282913490181","0.753282913490181","0.753282913490181","0.753616575459887","0.753616575459887","0.753616575459887","0.7533844946274448","0.7533844946274448","0.7533844946274448","0.7532127422434703","0.7532127422434703","0.7532127422434703","0.7528095783455526","0.7528095783455526","0.7528095783455526","0.753212625592918","0.753212625592918","0.753212625592918","0.7530589659915936","0.7530589659915936","0.7530589659915936","0.7529773338753074","0.7529773338753074","0.7529773338753074","0.7532660302144838","0.7532660302144838","0.7532660302144838"
"221","0.7534268844624082","0.7534268844624082","0.7534268844624082","0.7534409537866895","0.7534409537866895","0.7534409537866895","0.7533167443138504","0.7533167443138504","0.7533167443138504","0.7536974212669051","0.7536974212669051","0.7536974212669051","0.7533598461216843","0.7533598461216843","0.7533598461216843","0.7532357535685716","0.7532357535685716","0.7532357535685716","0.7528636506926079","0.7528636506926079","0.7528636506926079","0.7532598164836827","0.7532598164836827","0.7532598164836827","0.7531766985039585","0.7531766985039585","0.7531766985039585","0.7530441864455236","0.7530441864455236","0.7530441864455236","0.7533883413821837","0.7533883413821837","0.7533883413821837"
"222","0.7535208907257916","0.7535208907257916","0.7535208907257916","0.7534572720766585","0.7534572720766585","0.7534572720766585","0.7532855615252224","0.7532855615252224","0.7532855615252224","0.7537688359849519","0.7537688359849519","0.7537688359849519","0.7534043356936883","0.7534043356936883","0.7534043356936883","0.7533393692904096","0.7533393692904096","0.7533393692904096","0.7528813450131037","0.7528813450131037","0.7528813450131037","0.7532535929254693","0.7532535929254693","0.7532535929254693","0.7531869212629543","0.7531869212629543","0.7531869212629543","0.7531649351272294","0.7531649351272294","0.7531649351272294","0.7533926282177917","0.7533926282177917","0.7533926282177917"
"223","0.7535650876273329","0.7535650876273329","0.7535650876273329","0.7535261194239452","0.7535261194239452","0.7535261194239452","0.7533710821026363","0.7533710821026363","0.7533710821026363","0.7538776841079708","0.7538776841079708","0.7538776841079708","0.7534958118791056","0.7534958118791056","0.7534958118791056","0.7533119166495151","0.7533119166495151","0.7533119166495151","0.7530076567758932","0.7530076567758932","0.7530076567758932","0.7533021007460815","0.7533021007460815","0.7533021007460815","0.7532792632988085","0.7532792632988085","0.7532792632988085","0.7531591892909028","0.7531591892909028","0.7531591892909028","0.7534609387090846","0.7534609387090846","0.7534609387090846"
