"Step","bumbling-sweep-11 - Average Weighted Test Accuracy","bumbling-sweep-11 - Average Weighted Test Accuracy__MIN","bumbling-sweep-11 - Average Weighted Test Accuracy__MAX","exalted-sweep-10 - Average Weighted Test Accuracy","exalted-sweep-10 - Average Weighted Test Accuracy__MIN","exalted-sweep-10 - Average Weighted Test Accuracy__MAX","vivid-sweep-9 - Average Weighted Test Accuracy","vivid-sweep-9 - Average Weighted Test Accuracy__MIN","vivid-sweep-9 - Average Weighted Test Accuracy__MAX","crimson-sweep-8 - Average Weighted Test Accuracy","crimson-sweep-8 - Average Weighted Test Accuracy__MIN","crimson-sweep-8 - Average Weighted Test Accuracy__MAX","sparkling-sweep-7 - Average Weighted Test Accuracy","sparkling-sweep-7 - Average Weighted Test Accuracy__MIN","sparkling-sweep-7 - Average Weighted Test Accuracy__MAX","brisk-sweep-6 - Average Weighted Test Accuracy","brisk-sweep-6 - Average Weighted Test Accuracy__MIN","brisk-sweep-6 - Average Weighted Test Accuracy__MAX","lunar-sweep-5 - Average Weighted Test Accuracy","lunar-sweep-5 - Average Weighted Test Accuracy__MIN","lunar-sweep-5 - Average Weighted Test Accuracy__MAX","clean-sweep-4 - Average Weighted Test Accuracy","clean-sweep-4 - Average Weighted Test Accuracy__MIN","clean-sweep-4 - Average Weighted Test Accuracy__MAX","graceful-sweep-2 - Average Weighted Test Accuracy","graceful-sweep-2 - Average Weighted Test Accuracy__MIN","graceful-sweep-2 - Average Weighted Test Accuracy__MAX","fluent-sweep-3 - Average Weighted Test Accuracy","fluent-sweep-3 - Average Weighted Test Accuracy__MIN","fluent-sweep-3 - Average Weighted Test Accuracy__MAX","winter-sweep-1 - Average Weighted Test Accuracy","winter-sweep-1 - Average Weighted Test Accuracy__MIN","winter-sweep-1 - Average Weighted Test Accuracy__MAX"
"223","0.5351881618759455","0.5351881618759455","0.5351881618759455","0.5348666792738276","0.5348666792738276","0.5348666792738276","0.5351290658093797","0.5351290658093797","0.5351290658093797","0.5347437594553707","0.5347437594553707","0.5347437594553707","0.5349305030257187","0.5349305030257187","0.5349305030257187","0.5347343040847201","0.5347343040847201","0.5347343040847201","0.5343371785173979","0.5343371785173979","0.5343371785173979","0.5348690431164902","0.5348690431164902","0.5348690431164902","0.5345191944024206","0.5345191944024206","0.5345191944024206","0.5349683245083208","0.5349683245083208","0.5349683245083208","0.5347461232980333","0.5347461232980333","0.5347461232980333"
"224","0.5350250567322239","0.5350250567322239","0.5350250567322239","0.5350085098335855","0.5350085098335855","0.5350085098335855","0.5352732602118003","0.5352732602118003","0.5352732602118003","0.5348950453857791","0.5348950453857791","0.5348950453857791","0.5348406770045385","0.5348406770045385","0.5348406770045385","0.5349517776096823","0.5349517776096823","0.5349517776096823","0.534393910741301","0.534393910741301","0.534393910741301","0.5349352307110439","0.5349352307110439","0.5349352307110439","0.5345333774583964","0.5345333774583964","0.5345333774583964","0.5350061459909229","0.5350061459909229","0.5350061459909229","0.5347792170953102","0.5347792170953102","0.5347792170953102"
"225","0.5352212556732224","0.5352212556732224","0.5352212556732224","0.5351692511346445","0.5351692511346445","0.5351692511346445","0.535500189107413","0.535500189107413","0.535500189107413","0.534991962934947","0.534991962934947","0.534991962934947","0.5351645234493192","0.5351645234493192","0.5351645234493192","0.5349635968229954","0.5349635968229954","0.5349635968229954","0.5344293683812406","0.5344293683812406","0.5344293683812406","0.5352094364599093","0.5352094364599093","0.5352094364599093","0.5346799357034796","0.5346799357034796","0.5346799357034796","0.5350676059001512","0.5350676059001512","0.5350676059001512","0.534876134644478","0.534876134644478","0.534876134644478"
"226","0.5354883698940999","0.5354883698940999","0.5354883698940999","0.535365450075643","0.535365450075643","0.535365450075643","0.5355971066565809","0.5355971066565809","0.5355971066565809","0.5349895990922844","0.5349895990922844","0.5349895990922844","0.5351952534039335","0.5351952534039335","0.5351952534039335","0.5350557866868382","0.5350557866868382","0.5350557866868382","0.5345381051437217","0.5345381051437217","0.5345381051437217","0.5351432488653555","0.5351432488653555","0.5351432488653555","0.5348690431164902","0.5348690431164902","0.5348690431164902","0.5353347201210288","0.5353347201210288","0.5353347201210288","0.5347461232980333","0.5347461232980333","0.5347461232980333"
"227","0.5354860060514373","0.5354860060514373","0.5354860060514373","0.5351290658093797","0.5351290658093797","0.5351290658093797","0.535545102118003","0.535545102118003","0.535545102118003","0.5350652420574886","0.5350652420574886","0.5350652420574886","0.5352874432677761","0.5352874432677761","0.5352874432677761","0.5349210476550681","0.5349210476550681","0.5349210476550681","0.5347437594553707","0.5347437594553707","0.5347437594553707","0.5352708963691377","0.5352708963691377","0.5352708963691377","0.5349139561270801","0.5349139561270801","0.5349139561270801","0.535429273827534","0.535429273827534","0.535429273827534","0.5349423222390318","0.5349423222390318","0.5349423222390318"
"228","0.5354670953101361","0.5354670953101361","0.5354670953101361","0.5353796331316187","0.5353796331316187","0.5353796331316187","0.5356065620272314","0.5356065620272314","0.5356065620272314","0.5353252647503782","0.5353252647503782","0.5353252647503782","0.5353347201210288","0.5353347201210288","0.5353347201210288","0.5352472579425114","0.5352472579425114","0.5352472579425114","0.5349352307110439","0.5349352307110439","0.5349352307110439","0.5353725416036309","0.5353725416036309","0.5353725416036309","0.5350983358547655","0.5350983358547655","0.5350983358547655","0.535410363086233","0.535410363086233","0.535410363086233","0.5349281391830559","0.5349281391830559","0.5349281391830559"
"229","0.5357034795763994","0.5357034795763994","0.5357034795763994","0.5355096444780636","0.5355096444780636","0.5355096444780636","0.5358169440242058","0.5358169440242058","0.5358169440242058","0.5350817889561271","0.5350817889561271","0.5350817889561271","0.5354718229954615","0.5354718229954615","0.5354718229954615","0.5353772692889561","0.5353772692889561","0.5353772692889561","0.5351716149773071","0.5351716149773071","0.5351716149773071","0.5353536308623298","0.5353536308623298","0.5353536308623298","0.5350865166414523","0.5350865166414523","0.5350865166414523","0.5354529122541604","0.5354529122541604","0.5354529122541604","0.5351834341906203","0.5351834341906203","0.5351834341906203"
"230","0.5357507564296521","0.5357507564296521","0.5357507564296521","0.5355663767019667","0.5355663767019667","0.5355663767019667","0.5360202344931921","0.5360202344931921","0.5360202344931921","0.5354316376701966","0.5354316376701966","0.5354316376701966","0.5356491111951589","0.5356491111951589","0.5356491111951589","0.5354907337367625","0.5354907337367625","0.5354907337367625","0.5350014183055976","0.5350014183055976","0.5350014183055976","0.5354221822995462","0.5354221822995462","0.5354221822995462","0.5353370839636914","0.5353370839636914","0.5353370839636914","0.5355521936459909","0.5355521936459909","0.5355521936459909","0.5352259833585477","0.5352259833585477","0.5352259833585477"
"231","0.535918589258699","0.535918589258699","0.535918589258699","0.5358642208774584","0.5358642208774584","0.5358642208774584","0.5360155068078669","0.5360155068078669","0.5360155068078669","0.5355474659606656","0.5355474659606656","0.5355474659606656","0.5358642208774584","0.5358642208774584","0.5358642208774584","0.5355356467473525","0.5355356467473525","0.5355356467473525","0.5351999810892587","0.5351999810892587","0.5351999810892587","0.5358618570347957","0.5358618570347957","0.5358618570347957","0.5355309190620272","0.5355309190620272","0.5355309190620272","0.5357578479576399","0.5357578479576399","0.5357578479576399","0.535429273827534","0.535429273827534","0.535429273827534"
"232","0.5360202344931921","0.5360202344931921","0.5360202344931921","0.5356727496217851","0.5356727496217851","0.5356727496217851","0.5363346255673223","0.5363346255673223","0.5363346255673223","0.5356703857791225","0.5356703857791225","0.5356703857791225","0.5360178706505295","0.5360178706505295","0.5360178706505295","0.53571293494705","0.53571293494705","0.53571293494705","0.5351550680786686","0.5351550680786686","0.5351550680786686","0.5357294818456884","0.5357294818456884","0.5357294818456884","0.5355592851739788","0.5355592851739788","0.5355592851739788","0.5359847768532526","0.5359847768532526","0.5359847768532526","0.5355569213313162","0.5355569213313162","0.5355569213313162"
"233","0.5362235249621785","0.5362235249621785","0.5362235249621785","0.5358760400907716","0.5358760400907716","0.5358760400907716","0.5363393532526475","0.5363393532526475","0.5363393532526475","0.5356987518910741","0.5356987518910741","0.5356987518910741","0.5361526096822995","0.5361526096822995","0.5361526096822995","0.5357862140695915","0.5357862140695915","0.5357862140695915","0.5354221822995462","0.5354221822995462","0.5354221822995462","0.5359776853252648","0.5359776853252648","0.5359776853252648","0.535705843419062","0.535705843419062","0.535705843419062","0.5359847768532526","0.5359847768532526","0.5359847768532526","0.5356396558245083","0.5356396558245083","0.5356396558245083"
"234","0.5363133509833585","0.5363133509833585","0.5363133509833585","0.5361786119515886","0.5361786119515886","0.5361786119515886","0.5364835476550681","0.5364835476550681","0.5364835476550681","0.5359091338880484","0.5359091338880484","0.5359091338880484","0.5360580559757943","0.5360580559757943","0.5360580559757943","0.5357152987897126","0.5357152987897126","0.5357152987897126","0.5357294818456884","0.5357294818456884","0.5357294818456884","0.5361076966717095","0.5361076966717095","0.5361076966717095","0.5359375","0.5359375","0.5359375","0.53607223903177","0.53607223903177","0.53607223903177","0.5360627836611195","0.5360627836611195","0.5360627836611195"
"235","0.5362944402420575","0.5362944402420575","0.5362944402420575","0.536348808623298","0.536348808623298","0.536348808623298","0.5364433623298033","0.5364433623298033","0.5364433623298033","0.5360864220877458","0.5360864220877458","0.5360864220877458","0.5361975226928896","0.5361975226928896","0.5361975226928896","0.5360131429652042","0.5360131429652042","0.5360131429652042","0.5359233169440242","0.5359233169440242","0.5359233169440242","0.5360887859304084","0.5360887859304084","0.5360887859304084","0.536143154311649","0.536143154311649","0.536143154311649","0.5358854954614221","0.5358854954614221","0.5358854954614221","0.5360698751891074","0.5360698751891074","0.5360698751891074"
"236","0.536561554462935","0.536561554462935","0.536561554462935","0.5363889939485628","0.5363889939485628","0.5363889939485628","0.5365686459909228","0.5365686459909228","0.5365686459909228","0.5359942322239032","0.5359942322239032","0.5359942322239032","0.5361975226928896","0.5361975226928896","0.5361975226928896","0.5359871406959152","0.5359871406959152","0.5359871406959152","0.5359753214826021","0.5359753214826021","0.5359753214826021","0.5363464447806354","0.5363464447806354","0.5363464447806354","0.5360462367624811","0.5360462367624811","0.5360462367624811","0.5362164334341907","0.5362164334341907","0.5362164334341907","0.5358713124054463","0.5358713124054463","0.5358713124054463"
"237","0.5363771747352496","0.5363771747352496","0.5363771747352496","0.5364930030257186","0.5364930030257186","0.5364930030257186","0.536490639183056","0.536490639183056","0.536490639183056","0.536098241301059","0.536098241301059","0.536098241301059","0.5364409984871407","0.5364409984871407","0.5364409984871407","0.5361975226928896","0.5361975226928896","0.5361975226928896","0.5360391452344931","0.5360391452344931","0.5360391452344931","0.5365662821482602","0.5365662821482602","0.5365662821482602","0.5361715204236006","0.5361715204236006","0.5361715204236006","0.5364008131618759","0.5364008131618759","0.5364008131618759","0.5359658661119516","0.5359658661119516","0.5359658661119516"
"238","0.5367648449319213","0.5367648449319213","0.5367648449319213","0.5365024583963691","0.5365024583963691","0.5365024583963691","0.5367695726172466","0.5367695726172466","0.5367695726172466","0.5364055408472012","0.5364055408472012","0.5364055408472012","0.5363015317700454","0.5363015317700454","0.5363015317700454","0.5363369894099849","0.5363369894099849","0.5363369894099849","0.5361927950075643","0.5361927950075643","0.5361927950075643","0.5365308245083207","0.5365308245083207","0.5365308245083207","0.5363771747352496","0.5363771747352496","0.5363771747352496","0.5364504538577912","0.5364504538577912","0.5364504538577912","0.5362093419062027","0.5362093419062027","0.5362093419062027"
"239","0.5368428517397882","0.5368428517397882","0.5368428517397882","0.536651380484115","0.536651380484115","0.536651380484115","0.536696293494705","0.536696293494705","0.536696293494705","0.5363889939485628","0.5363889939485628","0.5363889939485628","0.5364244515885023","0.5364244515885023","0.5364244515885023","0.536580465204236","0.536580465204236","0.536580465204236","0.536098241301059","0.536098241301059","0.536098241301059","0.5366679273827534","0.5366679273827534","0.5366679273827534","0.5363015317700454","0.5363015317700454","0.5363015317700454","0.536464636913767","0.536464636913767","0.536464636913767","0.5361833396369138","0.5361833396369138","0.5361833396369138"
"240","0.5368523071104387","0.5368523071104387","0.5368523071104387","0.5367293872919818","0.5367293872919818","0.5367293872919818","0.5369444969742814","0.5369444969742814","0.5369444969742814","0.536419723903177","0.536419723903177","0.536419723903177","0.5368215771558245","0.5368215771558245","0.5368215771558245","0.5364551815431164","0.5364551815431164","0.5364551815431164","0.5361124243570348","0.5361124243570348","0.5361124243570348","0.5366064674735249","0.5366064674735249","0.5366064674735249","0.5366206505295008","0.5366206505295008","0.5366206505295008","0.5365308245083207","0.5365308245083207","0.5365308245083207","0.536284984871407","0.536284984871407","0.536284984871407"
"241","0.5370626891074131","0.5370626891074131","0.5370626891074131","0.5369728630862329","0.5369728630862329","0.5369728630862329","0.5367884833585477","0.5367884833585477","0.5367884833585477","0.5366159228441755","0.5366159228441755","0.5366159228441755","0.5365993759455371","0.5365993759455371","0.5365993759455371","0.5367435703479576","0.5367435703479576","0.5367435703479576","0.5363511724659606","0.5363511724659606","0.5363511724659606","0.5367010211800303","0.5367010211800303","0.5367010211800303","0.5366088313161876","0.5366088313161876","0.5366088313161876","0.5367341149773072","0.5367341149773072","0.5367341149773072","0.5365450075642966","0.5365450075642966","0.5365450075642966"
"242","0.5369586800302572","0.5369586800302572","0.5369586800302572","0.5369634077155825","0.5369634077155825","0.5369634077155825","0.536838124054463","0.536838124054463","0.536838124054463","0.5367364788199698","0.5367364788199698","0.5367364788199698","0.5368664901664145","0.5368664901664145","0.5368664901664145","0.5367861195158851","0.5367861195158851","0.5367861195158851","0.5363913577912254","0.5363913577912254","0.5363913577912254","0.5367790279878971","0.5367790279878971","0.5367790279878971","0.5366395612708018","0.5366395612708018","0.5366395612708018","0.5369563161875945","0.5369563161875945","0.5369563161875945","0.5365970121028745","0.5365970121028745","0.5365970121028745"
"243","0.5372730711043873","0.5372730711043873","0.5372730711043873","0.5369657715582451","0.5369657715582451","0.5369657715582451","0.5372423411497731","0.5372423411497731","0.5372423411497731","0.5368806732223903","0.5368806732223903","0.5368806732223903","0.5370295953101362","0.5370295953101362","0.5370295953101362","0.5367695726172466","0.5367695726172466","0.5367695726172466","0.536580465204236","0.536580465204236","0.536580465204236","0.5370130484114978","0.5370130484114978","0.5370130484114978","0.5368783093797277","0.5368783093797277","0.5368783093797277","0.5370343229954614","0.5370343229954614","0.5370343229954614","0.5367553895612708","0.5367553895612708","0.5367553895612708"
"244","0.5372919818456884","0.5372919818456884","0.5372919818456884","0.5372352496217851","0.5372352496217851","0.5372352496217851","0.5375661875945537","0.5375661875945537","0.5375661875945537","0.5368924924357035","0.5368924924357035","0.5368924924357035","0.537043778366112","0.537043778366112","0.537043778366112","0.5369799546142209","0.5369799546142209","0.5369799546142209","0.5366111951588503","0.5366111951588503","0.5366111951588503","0.5369137670196672","0.5369137670196672","0.5369137670196672","0.5368404878971256","0.5368404878971256","0.5368404878971256","0.5371950642965204","0.5371950642965204","0.5371950642965204","0.536767208774584","0.536767208774584","0.536767208774584"
"245","0.5373227118003026","0.5373227118003026","0.5373227118003026","0.5372825264750378","0.5372825264750378","0.5372825264750378","0.5372257942511346","0.5372257942511346","0.5372257942511346","0.5371359682299546","0.5371359682299546","0.5371359682299546","0.5372612518910741","0.5372612518910741","0.5372612518910741","0.5372848903177004","0.5372848903177004","0.5372848903177004","0.5367530257186082","0.5367530257186082","0.5367530257186082","0.5373487140695915","0.5373487140695915","0.5373487140695915","0.5368924924357035","0.5368924924357035","0.5368924924357035","0.5372021558245084","0.5372021558245084","0.5372021558245084","0.5369988653555219","0.5369988653555219","0.5369988653555219"
"246","0.5373959909228442","0.5373959909228442","0.5373959909228442","0.5373888993948562","0.5373888993948562","0.5373888993948562","0.5375543683812406","0.5375543683812406","0.5375543683812406","0.5370626891074131","0.5370626891074131","0.5370626891074131","0.5374030824508321","0.5374030824508321","0.5374030824508321","0.5372470688350983","0.5372470688350983","0.5372470688350983","0.5367081127080181","0.5367081127080181","0.5367081127080181","0.53758982602118","0.53758982602118","0.53758982602118","0.5369775907715583","0.5369775907715583","0.5369775907715583","0.5371525151285931","0.5371525151285931","0.5371525151285931","0.5370603252647503","0.5370603252647503","0.5370603252647503"
"247","0.5375992813918306","0.5375992813918306","0.5375992813918306","0.5374787254160364","0.5374787254160364","0.5374787254160364","0.5376347390317701","0.5376347390317701","0.5376347390317701","0.5371265128593041","0.5371265128593041","0.5371265128593041","0.5374078101361573","0.5374078101361573","0.5374078101361573","0.5374054462934947","0.5374054462934947","0.5374054462934947","0.5369137670196672","0.5369137670196672","0.5369137670196672","0.5374243570347957","0.5374243570347957","0.5374243570347957","0.5370768721633888","0.5370768721633888","0.5370768721633888","0.5372754349470499","0.5372754349470499","0.5372754349470499","0.537197428139183","0.537197428139183","0.537197428139183"
"248","0.5376631051437216","0.5376631051437216","0.5376631051437216","0.5376418305597579","0.5376418305597579","0.5376418305597579","0.5378545763993948","0.5378545763993948","0.5378545763993948","0.5371454236006051","0.5371454236006051","0.5371454236006051","0.5373676248108926","0.5373676248108926","0.5373676248108926","0.5373487140695915","0.5373487140695915","0.5373487140695915","0.5369255862329804","0.5369255862329804","0.5369255862329804","0.537615828290469","0.537615828290469","0.537615828290469","0.5372470688350983","0.5372470688350983","0.5372470688350983","0.5374361762481089","0.5374361762481089","0.5374361762481089","0.5375520045385779","0.5375520045385779","0.5375520045385779"
"249","0.5379089447806354","0.5379089447806354","0.5379089447806354","0.5376820158850227","0.5376820158850227","0.5376820158850227","0.537686743570348","0.537686743570348","0.537686743570348","0.537287254160363","0.537287254160363","0.537287254160363","0.5376063729198185","0.5376063729198185","0.5376063729198185","0.5373108925869894","0.5373108925869894","0.5373108925869894","0.5372470688350983","0.5372470688350983","0.5372470688350983","0.53767965204236","0.53767965204236","0.53767965204236","0.5373723524962178","0.5373723524962178","0.5373723524962178","0.5375094553706505","0.5375094553706505","0.5375094553706505","0.5374172655068079","0.5374172655068079","0.5374172655068079"
"250","0.5379325832072617","0.5379325832072617","0.5379325832072617","0.5375307299546143","0.5375307299546143","0.5375307299546143","0.5378167549167927","0.5378167549167927","0.5378167549167927","0.5375118192133131","0.5375118192133131","0.5375118192133131","0.5375023638426626","0.5375023638426626","0.5375023638426626","0.537570915279879","0.537570915279879","0.537570915279879","0.5372588880484115","0.5372588880484115","0.5372588880484115","0.5378333018154312","0.5378333018154312","0.5378333018154312","0.5374479954614221","0.5374479954614221","0.5374479954614221","0.5376536497730711","0.5376536497730711","0.5376536497730711","0.537481089258699","0.537481089258699","0.537481089258699"
"251","0.5379184001512859","0.5379184001512859","0.5379184001512859","0.5378734871406959","0.5378734871406959","0.5378734871406959","0.5378734871406959","0.5378734871406959","0.5378734871406959","0.5376560136157338","0.5376560136157338","0.5376560136157338","0.5378167549167927","0.5378167549167927","0.5378167549167927","0.5376560136157338","0.5376560136157338","0.5376560136157338","0.5371927004538578","0.5371927004538578","0.5371927004538578","0.5377836611195159","0.5377836611195159","0.5377836611195159","0.5375212745839637","0.5375212745839637","0.5375212745839637","0.5376276475037821","0.5376276475037821","0.5376276475037821","0.5374409039334342","0.5374409039334342","0.5374409039334342"
"252","0.5380365922844176","0.5380365922844176","0.5380365922844176","0.5379845877458397","0.5379845877458397","0.5379845877458397","0.5379964069591529","0.5379964069591529","0.5379964069591529","0.5377245650529501","0.5377245650529501","0.5377245650529501","0.537750567322239","0.537750567322239","0.537750567322239","0.5377647503782148","0.5377647503782148","0.5377647503782148","0.5374858169440242","0.5374858169440242","0.5374858169440242","0.5378569402420574","0.5378569402420574","0.5378569402420574","0.5376749243570348","0.5376749243570348","0.5376749243570348","0.537847484871407","0.537847484871407","0.537847484871407","0.5377671142208774","0.5377671142208774","0.5377671142208774"
"253","0.5383769856278366","0.5383769856278366","0.5383769856278366","0.5381784228441755","0.5381784228441755","0.5381784228441755","0.5382162443267776","0.5382162443267776","0.5382162443267776","0.5377647503782148","0.5377647503782148","0.5377647503782148","0.5377907526475038","0.5377907526475038","0.5377907526475038","0.5378309379727685","0.5378309379727685","0.5378309379727685","0.5376276475037821","0.5376276475037821","0.5376276475037821","0.5382091527987897","0.5382091527987897","0.5382091527987897","0.5377340204236006","0.5377340204236006","0.5377340204236006","0.5379325832072617","0.5379325832072617","0.5379325832072617","0.5379207639939486","0.5379207639939486","0.5379207639939486"
"254","0.5383888048411498","0.5383888048411498","0.5383888048411498","0.538348619515885","0.538348619515885","0.538348619515885","0.5382256996974282","0.5382256996974282","0.5382256996974282","0.5379869515885023","0.5379869515885023","0.5379869515885023","0.538046047655068","0.538046047655068","0.538046047655068","0.5378687594553706","0.5378687594553706","0.5378687594553706","0.5376347390317701","0.5376347390317701","0.5376347390317701","0.5381216906202723","0.5381216906202723","0.5381216906202723","0.5378309379727685","0.5378309379727685","0.5378309379727685","0.5380885968229955","0.5380885968229955","0.5380885968229955","0.5378947617246596","0.5378947617246596","0.5378947617246596"
"255","0.5384171709531014","0.5384171709531014","0.5384171709531014","0.5385377269288956","0.5385377269288956","0.5385377269288956","0.5383438918305598","0.5383438918305598","0.5383438918305598","0.5380933245083207","0.5380933245083207","0.5380933245083207","0.5380224092284418","0.5380224092284418","0.5380224092284418","0.5378805786686838","0.5378805786686838","0.5378805786686838","0.5377482034795764","0.5377482034795764","0.5377482034795764","0.5384218986384266","0.5384218986384266","0.5384218986384266","0.5378758509833585","0.5378758509833585","0.5378758509833585","0.5382233358547656","0.5382233358547656","0.5382233358547656","0.5380011346444781","0.5380011346444781","0.5380011346444781"
"256","0.5384431732223903","0.5384431732223903","0.5384431732223903","0.5384077155824508","0.5384077155824508","0.5384077155824508","0.5386464636913767","0.5386464636913767","0.5386464636913767","0.5380673222390318","0.5380673222390318","0.5380673222390318","0.5382493381240545","0.5382493381240545","0.5382493381240545","0.5379987708018155","0.5379987708018155","0.5379987708018155","0.537757658850227","0.537757658850227","0.537757658850227","0.5382966149773071","0.5382966149773071","0.5382966149773071","0.5380933245083207","0.5380933245083207","0.5380933245083207","0.5383793494704993","0.5383793494704993","0.5383793494704993","0.5380413199697428","0.5380413199697428","0.5380413199697428"
"257","0.5386866490166414","0.5386866490166414","0.5386866490166414","0.5382635211800303","0.5382635211800303","0.5382635211800303","0.5385069969742814","0.5385069969742814","0.5385069969742814","0.5380885968229955","0.5380885968229955","0.5380885968229955","0.5383415279878971","0.5383415279878971","0.5383415279878971","0.5381098714069592","0.5381098714069592","0.5381098714069592","0.5378380295007564","0.5378380295007564","0.5378380295007564","0.5383580748865355","0.5383580748865355","0.5383580748865355","0.5381666036308623","0.5381666036308623","0.5381666036308623","0.5385471822995461","0.5385471822995461","0.5385471822995461","0.5379774962178517","0.5379774962178517","0.5379774962178517"
"258","0.5387197428139183","0.5387197428139183","0.5387197428139183","0.5383533472012103","0.5383533472012103","0.5383533472012103","0.5385660930408472","0.5385660930408472","0.5385660930408472","0.5381713313161876","0.5381713313161876","0.5381713313161876","0.5382966149773071","0.5382966149773071","0.5382966149773071","0.5383982602118003","0.5383982602118003","0.5383982602118003","0.5379207639939486","0.5379207639939486","0.5379207639939486","0.5385471822995461","0.5385471822995461","0.5385471822995461","0.5383202534039334","0.5383202534039334","0.5383202534039334","0.5383013426626324","0.5383013426626324","0.5383013426626324","0.538187878214826","0.538187878214826","0.538187878214826"
"259","0.5387102874432678","0.5387102874432678","0.5387102874432678","0.5384951777609682","0.5384951777609682","0.5384951777609682","0.5387504727685325","0.5387504727685325","0.5387504727685325","0.5381618759455371","0.5381618759455371","0.5381618759455371","0.5384431732223903","0.5384431732223903","0.5384431732223903","0.538516452344932","0.538516452344932","0.538516452344932","0.5381051437216339","0.5381051437216339","0.5381051437216339","0.5386322806354009","0.5386322806354009","0.5386322806354009","0.5382446104387292","0.5382446104387292","0.5382446104387292","0.5387197428139183","0.5387197428139183","0.5387197428139183","0.5384077155824508","0.5384077155824508","0.5384077155824508"
"260","0.5388639372163389","0.5388639372163389","0.5388639372163389","0.5387457450832073","0.5387457450832073","0.5387457450832073","0.5388379349470499","0.5388379349470499","0.5388379349470499","0.538400624054463","0.538400624054463","0.538400624054463","0.538535363086233","0.538535363086233","0.538535363086233","0.5386819213313162","0.5386819213313162","0.5386819213313162","0.5380956883509833","0.5380956883509833","0.5380956883509833","0.5386039145234494","0.5386039145234494","0.5386039145234494","0.5384975416036308","0.5384975416036308","0.5384975416036308","0.5386440998487141","0.5386440998487141","0.5386440998487141","0.5383628025718609","0.5383628025718609","0.5383628025718609"
"261","0.5389419440242057","0.5389419440242057","0.5389419440242057","0.5389183055975795","0.5389183055975795","0.5389183055975795","0.5387812027231468","0.5387812027231468","0.5387812027231468","0.5386842851739788","0.5386842851739788","0.5386842851739788","0.5386748298033283","0.5386748298033283","0.5386748298033283","0.5384455370650529","0.5384455370650529","0.5384455370650529","0.5383368003025719","0.5383368003025719","0.5383368003025719","0.538599186838124","0.538599186838124","0.538599186838124","0.5384880862329803","0.5384880862329803","0.5384880862329803","0.5387197428139183","0.5387197428139183","0.5387197428139183","0.5385708207261725","0.5385708207261725","0.5385708207261725"
"262","0.5388923033282905","0.5388923033282905","0.5388923033282905","0.5389159417549167","0.5389159417549167","0.5389159417549167","0.5390506807866868","0.5390506807866868","0.5390506807866868","0.5385188161875946","0.5385188161875946","0.5385188161875946","0.5385613653555219","0.5385613653555219","0.5385613653555219","0.5386606467473525","0.5386606467473525","0.5386606467473525","0.538419534795764","0.538419534795764","0.538419534795764","0.5387268343419062","0.5387268343419062","0.5387268343419062","0.5384999054462934","0.5384999054462934","0.5384999054462934","0.5387646558245083","0.5387646558245083","0.5387646558245083","0.5384786308623298","0.5384786308623298","0.5384786308623298"
"263","0.5391381429652042","0.5391381429652042","0.5391381429652042","0.5390104954614221","0.5390104954614221","0.5390104954614221","0.5391830559757943","0.5391830559757943","0.5391830559757943","0.5385471822995461","0.5385471822995461","0.5385471822995461","0.5387552004538578","0.5387552004538578","0.5387552004538578","0.5385731845688351","0.5385731845688351","0.5385731845688351","0.5385448184568835","0.5385448184568835","0.5385448184568835","0.5388402987897125","0.5388402987897125","0.5388402987897125","0.5384928139183056","0.5384928139183056","0.5384928139183056","0.5387882942511346","0.5387882942511346","0.5387882942511346","0.538689012859304","0.538689012859304","0.538689012859304"
"264","0.5391405068078668","0.5391405068078668","0.5391405068078668","0.5390175869894099","0.5390175869894099","0.5390175869894099","0.53897267397882","0.53897267397882","0.53897267397882","0.5385826399394856","0.5385826399394856","0.5385826399394856","0.5388781202723146","0.5388781202723146","0.5388781202723146","0.53897267397882","0.53897267397882","0.53897267397882","0.538400624054463","0.538400624054463","0.538400624054463","0.5388592095310136","0.5388592095310136","0.5388592095310136","0.5384597201210287","0.5384597201210287","0.5384597201210287","0.5388379349470499","0.5388379349470499","0.5388379349470499","0.538696104387292","0.538696104387292","0.538696104387292"
"265","0.5392066944024205","0.5392066944024205","0.5392066944024205","0.5391830559757943","0.5391830559757943","0.5391830559757943","0.5393603441754917","0.5393603441754917","0.5393603441754917","0.5387079236006052","0.5387079236006052","0.5387079236006052","0.5389443078668684","0.5389443078668684","0.5389443078668684","0.53888284795764","0.53888284795764","0.53888284795764","0.5386582829046899","0.5386582829046899","0.5386582829046899","0.5388875756429652","0.5388875756429652","0.5388875756429652","0.5387339258698941","0.5387339258698941","0.5387339258698941","0.5387977496217852","0.5387977496217852","0.5387977496217852","0.5386724659606656","0.5386724659606656","0.5386724659606656"
"266","0.539428895612708","0.539428895612708","0.539428895612708","0.5394643532526475","0.5394643532526475","0.5394643532526475","0.5392917927382753","0.5392917927382753","0.5392917927382753","0.5388308434190621","0.5388308434190621","0.5388308434190621","0.5390837745839637","0.5390837745839637","0.5390837745839637","0.5388402987897125","0.5388402987897125","0.5388402987897125","0.5387197428139183","0.5387197428139183","0.5387197428139183","0.5389443078668684","0.5389443078668684","0.5389443078668684","0.5387504727685325","0.5387504727685325","0.5387504727685325","0.5391405068078668","0.5391405068078668","0.5391405068078668","0.538811932677761","0.538811932677761","0.538811932677761"
