"Step","mild-sweep-11 - Average User Test Accuracy","mild-sweep-11 - Average User Test Accuracy__MIN","mild-sweep-11 - Average User Test Accuracy__MAX","generous-sweep-10 - Average User Test Accuracy","generous-sweep-10 - Average User Test Accuracy__MIN","generous-sweep-10 - Average User Test Accuracy__MAX","misunderstood-sweep-9 - Average User Test Accuracy","misunderstood-sweep-9 - Average User Test Accuracy__MIN","misunderstood-sweep-9 - Average User Test Accuracy__MAX","lilac-sweep-8 - Average User Test Accuracy","lilac-sweep-8 - Average User Test Accuracy__MIN","lilac-sweep-8 - Average User Test Accuracy__MAX","giddy-sweep-7 - Average User Test Accuracy","giddy-sweep-7 - Average User Test Accuracy__MIN","giddy-sweep-7 - Average User Test Accuracy__MAX","hardy-sweep-6 - Average User Test Accuracy","hardy-sweep-6 - Average User Test Accuracy__MIN","hardy-sweep-6 - Average User Test Accuracy__MAX","fiery-sweep-5 - Average User Test Accuracy","fiery-sweep-5 - Average User Test Accuracy__MIN","fiery-sweep-5 - Average User Test Accuracy__MAX","autumn-sweep-4 - Average User Test Accuracy","autumn-sweep-4 - Average User Test Accuracy__MIN","autumn-sweep-4 - Average User Test Accuracy__MAX","grateful-sweep-3 - Average User Test Accuracy","grateful-sweep-3 - Average User Test Accuracy__MIN","grateful-sweep-3 - Average User Test Accuracy__MAX","chocolate-sweep-2 - Average User Test Accuracy","chocolate-sweep-2 - Average User Test Accuracy__MIN","chocolate-sweep-2 - Average User Test Accuracy__MAX","major-sweep-1 - Average User Test Accuracy","major-sweep-1 - Average User Test Accuracy__MIN","major-sweep-1 - Average User Test Accuracy__MAX"
"223","0.41540676140300836","0.41540676140300836","0.41540676140300836","0.4145738009933939","0.4145738009933939","0.4145738009933939","0.4147798187939578","0.4147798187939578","0.4147798187939578","0.41505287377184225","0.41505287377184225","0.41505287377184225","0.41528231533426035","0.41528231533426035","0.41528231533426035","0.4148731701065076","0.4148731701065076","0.4148731701065076","0.41454076722691946","0.41454076722691946","0.41454076722691946","0.41493132758347445","0.41493132758347445","0.41493132758347445","0.4147978519763282","0.4147978519763282","0.4147978519763282","0.41492071265673613","0.41492071265673613","0.41492071265673613","0.4148853193681729","0.4148853193681729","0.4148853193681729"
"224","0.4154279366557174","0.4154279366557174","0.4154279366557174","0.4145330900370438","0.4145330900370438","0.4145330900370438","0.41487776523701225","0.41487776523701225","0.41487776523701225","0.4149626646002602","0.4149626646002602","0.4149626646002602","0.4152596418847264","0.4152596418847264","0.4152596418847264","0.4148421060587475","0.4148421060587475","0.4148421060587475","0.4145965077537998","0.4145965077537998","0.4145965077537998","0.4149265908336515","0.4149265908336515","0.4149265908336515","0.41475454140064777","0.41475454140064777","0.41475454140064777","0.4148051363959458","0.4148051363959458","0.4148051363959458","0.41498849006577476","0.41498849006577476","0.41498849006577476"
"225","0.41558450426067994","0.41558450426067994","0.41558450426067994","0.4145667542929299","0.4145667542929299","0.4145667542929299","0.4149413895720182","0.4149413895720182","0.4149413895720182","0.41505657091546466","0.41505657091546466","0.41505657091546466","0.4154202259725055","0.4154202259725055","0.4154202259725055","0.4148300450167174","0.4148300450167174","0.4148300450167174","0.4145852740690619","0.4145852740690619","0.4145852740690619","0.41498222937647605","0.41498222937647605","0.41498222937647605","0.4147690672963373","0.4147690672963373","0.4147690672963373","0.4148944936268192","0.4148944936268192","0.4148944936268192","0.41501134882959917","0.41501134882959917","0.41501134882959917"
"226","0.41556804858587154","0.41556804858587154","0.41556804858587154","0.4145381217964137","0.4145381217964137","0.4145381217964137","0.4148609054732119","0.4148609054732119","0.4148609054732119","0.41504933109588776","0.41504933109588776","0.41504933109588776","0.41540921369136297","0.41540921369136297","0.41540921369136297","0.41499877170659205","0.41499877170659205","0.41499877170659205","0.41468922648880574","0.41468922648880574","0.41468922648880574","0.41503459948218613","0.41503459948218613","0.41503459948218613","0.4147738272191433","0.4147738272191433","0.4147738272191433","0.41487304984451845","0.41487304984451845","0.41487304984451845","0.41496100955825443","0.41496100955825443","0.41496100955825443"
"227","0.4153811140928977","0.4153811140928977","0.4153811140928977","0.4145279663471078","0.4145279663471078","0.4145279663471078","0.41477762971866916","0.41477762971866916","0.41477762971866916","0.41507302382470174","0.41507302382470174","0.41507302382470174","0.4153512629565087","0.4153512629565087","0.4153512629565087","0.4148788767046911","0.4148788767046911","0.4148788767046911","0.4146945157813124","0.4146945157813124","0.4146945157813124","0.4150792455779524","0.4150792455779524","0.4150792455779524","0.41471147379698003","0.41471147379698003","0.41471147379698003","0.41490242636189784","0.41490242636189784","0.41490242636189784","0.41493463535592107","0.41493463535592107","0.41493463535592107"
"228","0.41541296858133253","0.41541296858133253","0.41541296858133253","0.4145223958440672","0.4145223958440672","0.4145223958440672","0.41469167430736403","0.41469167430736403","0.41469167430736403","0.4149953695729224","0.4149953695729224","0.4149953695729224","0.4153120631981596","0.4153120631981596","0.4153120631981596","0.41490319225572714","0.41490319225572714","0.41490319225572714","0.4145186761267037","0.4145186761267037","0.4145186761267037","0.4149943521553656","0.4149943521553656","0.4149943521553656","0.4147614692347663","0.4147614692347663","0.4147614692347663","0.41484386073718227","0.41484386073718227","0.41484386073718227","0.41484765418541947","0.41484765418541947","0.41484765418541947"
"229","0.4153275859909585","0.4153275859909585","0.4153275859909585","0.41436599888395403","0.41436599888395403","0.41436599888395403","0.4146374218173193","0.4146374218173193","0.4146374218173193","0.4149675235199657","0.4149675235199657","0.4149675235199657","0.4153594043648618","0.4153594043648618","0.4153594043648618","0.41505632974271234","0.41505632974271234","0.41505632974271234","0.4145086856888471","0.4145086856888471","0.4145086856888471","0.4151124349206572","0.4151124349206572","0.4151124349206572","0.4147521145632381","0.4147521145632381","0.4147521145632381","0.41481492401813724","0.41481492401813724","0.41481492401813724","0.4147478682933676","0.4147478682933676","0.4147478682933676"
"230","0.415375152233821","0.415375152233821","0.415375152233821","0.4144680796492235","0.4144680796492235","0.4144680796492235","0.41474242702738556","0.41474242702738556","0.41474242702738556","0.41494172809951335","0.41494172809951335","0.41494172809951335","0.4154279590932539","0.4154279590932539","0.4154279590932539","0.415066432928583","0.415066432928583","0.415066432928583","0.4146482419011459","0.4146482419011459","0.4146482419011459","0.41495082519662757","0.41495082519662757","0.41495082519662757","0.41481785519044717","0.41481785519044717","0.41481785519044717","0.4148702428177576","0.4148702428177576","0.4148702428177576","0.4147756901141705","0.4147756901141705","0.4147756901141705"
"231","0.41536692582319273","0.41536692582319273","0.41536692582319273","0.414368590206709","0.414368590206709","0.414368590206709","0.41475991661932077","0.41475991661932077","0.41475991661932077","0.4149834305099827","0.4149834305099827","0.4149834305099827","0.41538664418690896","0.41538664418690896","0.41538664418690896","0.4151564272987393","0.4151564272987393","0.4151564272987393","0.414546515723243","0.414546515723243","0.414546515723243","0.4150776837884022","0.4150776837884022","0.4150776837884022","0.41470702484696065","0.41470702484696065","0.41470702484696065","0.41477296039273526","0.41477296039273526","0.41477296039273526","0.4148212044893682","0.4148212044893682","0.4148212044893682"
"232","0.4155082331751484","0.4155082331751484","0.4155082331751484","0.4144791155367569","0.4144791155367569","0.4144791155367569","0.4147497412963737","0.4147497412963737","0.4147497412963737","0.414810016943794","0.414810016943794","0.414810016943794","0.41529277944856063","0.41529277944856063","0.41529277944856063","0.41510904778677366","0.41510904778677366","0.41510904778677366","0.41451276979807977","0.41451276979807977","0.41451276979807977","0.4150171212914323","0.4150171212914323","0.4150171212914323","0.4146696342855586","0.4146696342855586","0.4146696342855586","0.4147636349916344","0.4147636349916344","0.4147636349916344","0.4148174340898445","0.4148174340898445","0.4148174340898445"
"233","0.4156285375487727","0.4156285375487727","0.4156285375487727","0.41453168544476476","0.41453168544476476","0.41453168544476476","0.4147154449573027","0.4147154449573027","0.4147154449573027","0.41478438645985083","0.41478438645985083","0.41478438645985083","0.4152492682217148","0.4152492682217148","0.4152492682217148","0.4150560535289012","0.4150560535289012","0.4150560535289012","0.41451454667307547","0.41451454667307547","0.41451454667307547","0.41502069388486995","0.41502069388486995","0.41502069388486995","0.4145596903521813","0.4145596903521813","0.4145596903521813","0.4147531647478293","0.4147531647478293","0.4147531647478293","0.41463644312596615","0.41463644312596615","0.41463644312596615"
"234","0.41553667515001314","0.41553667515001314","0.41553667515001314","0.4146459130021162","0.4146459130021162","0.4146459130021162","0.4147599141871933","0.4147599141871933","0.4147599141871933","0.414779372727038","0.414779372727038","0.414779372727038","0.4152890116066619","0.4152890116066619","0.4152890116066619","0.4150870597422535","0.4150870597422535","0.4150870597422535","0.4145546606822231","0.4145546606822231","0.4145546606822231","0.41497354007933657","0.41497354007933657","0.41497354007933657","0.4146352596949774","0.4146352596949774","0.4146352596949774","0.4147780603198349","0.4147780603198349","0.4147780603198349","0.4146867873501937","0.4146867873501937","0.4146867873501937"
"235","0.41549254645019124","0.41549254645019124","0.41549254645019124","0.4145509208588725","0.4145509208588725","0.4145509208588725","0.41482176381342617","0.41482176381342617","0.41482176381342617","0.41462488348172555","0.41462488348172555","0.41462488348172555","0.41518851865494366","0.41518851865494366","0.41518851865494366","0.41507211076426964","0.41507211076426964","0.41507211076426964","0.41458945124865065","0.41458945124865065","0.41458945124865065","0.4149613454821663","0.4149613454821663","0.4149613454821663","0.4146008449586875","0.4146008449586875","0.4146008449586875","0.41483500773865306","0.41483500773865306","0.41483500773865306","0.41466419889006867","0.41466419889006867","0.41466419889006867"
"236","0.41543041336319864","0.41543041336319864","0.41543041336319864","0.41454681756111617","0.41454681756111617","0.41454681756111617","0.41486370131020356","0.41486370131020356","0.41486370131020356","0.41473849292861936","0.41473849292861936","0.41473849292861936","0.4152368768860569","0.4152368768860569","0.4152368768860569","0.41508793832079277","0.41508793832079277","0.41508793832079277","0.4146386702374","0.4146386702374","0.4146386702374","0.4149584566943923","0.4149584566943923","0.4149584566943923","0.4145424663509074","0.4145424663509074","0.4145424663509074","0.4147452875161647","0.4147452875161647","0.4147452875161647","0.4146456111988413","0.4146456111988413","0.4146456111988413"
"237","0.41537298738161216","0.41537298738161216","0.41537298738161216","0.41453199623023307","0.41453199623023307","0.41453199623023307","0.41487676818112","0.41487676818112","0.41487676818112","0.41469937974420346","0.41469937974420346","0.41469937974420346","0.4152826038966104","0.4152826038966104","0.4152826038966104","0.41500922439193566","0.41500922439193566","0.41500922439193566","0.4145893356338292","0.4145893356338292","0.4145893356338292","0.4150238487729403","0.4150238487729403","0.4150238487729403","0.4145017403660733","0.4145017403660733","0.4145017403660733","0.41474022220827234","0.41474022220827234","0.41474022220827234","0.4146899061750025","0.4146899061750025","0.4146899061750025"
"238","0.41539696525961933","0.41539696525961933","0.41539696525961933","0.41454320279432766","0.41454320279432766","0.41454320279432766","0.4147635876586246","0.4147635876586246","0.4147635876586246","0.41465034202337986","0.41465034202337986","0.41465034202337986","0.41530009086458536","0.41530009086458536","0.41530009086458536","0.4149745021920496","0.4149745021920496","0.4149745021920496","0.41461471489197216","0.41461471489197216","0.41461471489197216","0.4150101891661162","0.4150101891661162","0.4150101891661162","0.4144424128793956","0.4144424128793956","0.4144424128793956","0.41472547077907784","0.41472547077907784","0.41472547077907784","0.4147307160036803","0.4147307160036803","0.4147307160036803"
"239","0.41533925916718195","0.41533925916718195","0.41533925916718195","0.4144932006350447","0.4144932006350447","0.4144932006350447","0.41476951859267797","0.41476951859267797","0.41476951859267797","0.41471291182206893","0.41471291182206893","0.41471291182206893","0.4152066103303309","0.4152066103303309","0.4152066103303309","0.414800794497226","0.414800794497226","0.414800794497226","0.41440116929725673","0.41440116929725673","0.41440116929725673","0.41501693790663674","0.41501693790663674","0.41501693790663674","0.41419626180735153","0.41419626180735153","0.41419626180735153","0.4146410434825746","0.4146410434825746","0.4146410434825746","0.4147413501614093","0.4147413501614093","0.4147413501614093"
"240","0.41533926462334303","0.41533926462334303","0.41533926462334303","0.4142802476499769","0.4142802476499769","0.4142802476499769","0.41476076736985423","0.41476076736985423","0.41476076736985423","0.41452970287514324","0.41452970287514324","0.41452970287514324","0.41519680923711877","0.41519680923711877","0.41519680923711877","0.41474877364844237","0.41474877364844237","0.41474877364844237","0.4145192627073071","0.4145192627073071","0.4145192627073071","0.4148874732586439","0.4148874732586439","0.4148874732586439","0.4142324231196501","0.4142324231196501","0.4142324231196501","0.4146155919110014","0.4146155919110014","0.4146155919110014","0.4147343610151464","0.4147343610151464","0.4147343610151464"
"241","0.41536317297354813","0.41536317297354813","0.41536317297354813","0.4143752231953212","0.4143752231953212","0.4143752231953212","0.41465677912784943","0.41465677912784943","0.41465677912784943","0.41441942470517273","0.41441942470517273","0.41441942470517273","0.415124969647888","0.415124969647888","0.415124969647888","0.41478858933461005","0.41478858933461005","0.41478858933461005","0.4144494346497253","0.4144494346497253","0.4144494346497253","0.4148831032412897","0.4148831032412897","0.4148831032412897","0.4143740951416875","0.4143740951416875","0.4143740951416875","0.4146795721713921","0.4146795721713921","0.4146795721713921","0.41472706520775193","0.41472706520775193","0.41472706520775193"
"242","0.41526752987030285","0.41526752987030285","0.41526752987030285","0.414308760181184","0.414308760181184","0.414308760181184","0.41462364158989856","0.41462364158989856","0.41462364158989856","0.4145575852003946","0.4145575852003946","0.4145575852003946","0.4150999335516812","0.4150999335516812","0.4150999335516812","0.41468591536890237","0.41468591536890237","0.41468591536890237","0.4144979689288318","0.4144979689288318","0.4144979689288318","0.4147190738423265","0.4147190738423265","0.4147190738423265","0.41434176512538506","0.41434176512538506","0.41434176512538506","0.41462631806773675","0.41462631806773675","0.41462631806773675","0.4147558645305987","0.4147558645305987","0.4147558645305987"
"243","0.41535334963124","0.41535334963124","0.41535334963124","0.41440073208065614","0.41440073208065614","0.41440073208065614","0.41473297329066927","0.41473297329066927","0.41473297329066927","0.41460041498897365","0.41460041498897365","0.41460041498897365","0.415131284185188","0.415131284185188","0.415131284185188","0.41488699499571197","0.41488699499571197","0.41488699499571197","0.4143240953832448","0.4143240953832448","0.4143240953832448","0.41492527618111696","0.41492527618111696","0.41492527618111696","0.4143233792452153","0.4143233792452153","0.4143233792452153","0.41472693688013823","0.41472693688013823","0.41472693688013823","0.41474113631421095","0.41474113631421095","0.41474113631421095"
"244","0.4153573164840062","0.4153573164840062","0.4153573164840062","0.41425643171118065","0.41425643171118065","0.41425643171118065","0.41470508808995926","0.41470508808995926","0.41470508808995926","0.414600741726093","0.414600741726093","0.414600741726093","0.415112802650985","0.415112802650985","0.415112802650985","0.41495800758620854","0.41495800758620854","0.41495800758620854","0.414465048445882","0.414465048445882","0.414465048445882","0.4148028316944415","0.4148028316944415","0.4148028316944415","0.414342819360285","0.414342819360285","0.414342819360285","0.4146034036277237","0.4146034036277237","0.4146034036277237","0.414613580060086","0.414613580060086","0.414613580060086"
"245","0.41530573570725093","0.41530573570725093","0.41530573570725093","0.41443698007218055","0.41443698007218055","0.41443698007218055","0.4146972844745476","0.4146972844745476","0.4146972844745476","0.414594443874151","0.414594443874151","0.414594443874151","0.4151290561322066","0.4151290561322066","0.4151290561322066","0.41489062328186704","0.41489062328186704","0.41489062328186704","0.4145301889493667","0.4145301889493667","0.4145301889493667","0.41483529983029815","0.41483529983029815","0.41483529983029815","0.41441777697527243","0.41441777697527243","0.41441777697527243","0.4146024191524675","0.4146024191524675","0.4146024191524675","0.41465021026228316","0.41465021026228316","0.41465021026228316"
"246","0.4152906546494744","0.4152906546494744","0.4152906546494744","0.41460628236287644","0.41460628236287644","0.41460628236287644","0.4147138832445648","0.4147138832445648","0.4147138832445648","0.41449414740263213","0.41449414740263213","0.41449414740263213","0.4151563313260759","0.4151563313260759","0.4151563313260759","0.41493979087412436","0.41493979087412436","0.41493979087412436","0.4144952155695914","0.4144952155695914","0.4144952155695914","0.414759795044267","0.414759795044267","0.414759795044267","0.41442471001085807","0.41442471001085807","0.41442471001085807","0.4146900006424492","0.4146900006424492","0.4146900006424492","0.41463133173994415","0.41463133173994415","0.41463133173994415"
"247","0.41523460053570804","0.41523460053570804","0.41523460053570804","0.41453974750586986","0.41453974750586986","0.41453974750586986","0.4146791917274229","0.4146791917274229","0.4146791917274229","0.4144861376067565","0.4144861376067565","0.4144861376067565","0.4152387089887582","0.4152387089887582","0.4152387089887582","0.4149124654184431","0.4149124654184431","0.4149124654184431","0.4144806258286815","0.4144806258286815","0.4144806258286815","0.4148105164146293","0.4148105164146293","0.4148105164146293","0.41440652111131027","0.41440652111131027","0.41440652111131027","0.4146194342006869","0.4146194342006869","0.4146194342006869","0.414649928197602","0.414649928197602","0.414649928197602"
"248","0.4151942316295133","0.4151942316295133","0.4151942316295133","0.4145619283891759","0.4145619283891759","0.4145619283891759","0.41484935334534073","0.41484935334534073","0.41484935334534073","0.4145109871782044","0.4145109871782044","0.4145109871782044","0.4151174192001905","0.4151174192001905","0.4151174192001905","0.41478872492684987","0.41478872492684987","0.41478872492684987","0.41440202517262803","0.41440202517262803","0.41440202517262803","0.4148810974841097","0.4148810974841097","0.4148810974841097","0.4143211959581014","0.4143211959581014","0.4143211959581014","0.4145972394131619","0.4145972394131619","0.4145972394131619","0.4146742864329158","0.4146742864329158","0.4146742864329158"
"249","0.41518332804603786","0.41518332804603786","0.41518332804603786","0.4144557615389091","0.4144557615389091","0.4144557615389091","0.41487184809391525","0.41487184809391525","0.41487184809391525","0.41453143770941386","0.41453143770941386","0.41453143770941386","0.4152099334644876","0.4152099334644876","0.4152099334644876","0.4148426473743576","0.4148426473743576","0.4148426473743576","0.41447352729267906","0.41447352729267906","0.41447352729267906","0.41475716309819255","0.41475716309819255","0.41475716309819255","0.4143636252477263","0.4143636252477263","0.4143636252477263","0.4146246643139447","0.4146246643139447","0.4146246643139447","0.4145677412516412","0.4145677412516412","0.4145677412516412"
"250","0.41518462857278887","0.41518462857278887","0.41518462857278887","0.4145011367131398","0.4145011367131398","0.4145011367131398","0.4148366867144538","0.4148366867144538","0.4148366867144538","0.41449511892596536","0.41449511892596536","0.41449511892596536","0.41505645122699","0.41505645122699","0.41505645122699","0.41485764744364695","0.41485764744364695","0.41485764744364695","0.41449411921792356","0.41449411921792356","0.41449411921792356","0.4148370928156074","0.4148370928156074","0.4148370928156074","0.4142848271553711","0.4142848271553711","0.4142848271553711","0.4143593956584095","0.4143593956584095","0.4143593956584095","0.4146152208955099","0.4146152208955099","0.4146152208955099"
"251","0.41513601179855397","0.41513601179855397","0.41513601179855397","0.4145330025032794","0.4145330025032794","0.4145330025032794","0.4149129669235471","0.4149129669235471","0.4149129669235471","0.4143504494838232","0.4143504494838232","0.4143504494838232","0.415114598595153","0.415114598595153","0.415114598595153","0.41488106259430774","0.41488106259430774","0.41488106259430774","0.4144575665653059","0.4144575665653059","0.4144575665653059","0.4147879643024665","0.4147879643024665","0.4147879643024665","0.4145149143962321","0.4145149143962321","0.4145149143962321","0.4145514116778485","0.4145514116778485","0.4145514116778485","0.41458976321118146","0.41458976321118146","0.41458976321118146"
"252","0.41506831916544623","0.41506831916544623","0.41506831916544623","0.4145789856214929","0.4145789856214929","0.4145789856214929","0.41469201337776035","0.41469201337776035","0.41469201337776035","0.41434776251560385","0.41434776251560385","0.41434776251560385","0.4151565180224509","0.4151565180224509","0.4151565180224509","0.4148885455420973","0.4148885455420973","0.4148885455420973","0.41445355574823817","0.41445355574823817","0.41445355574823817","0.4147911676146296","0.4147911676146296","0.4147911676146296","0.414323785077179","0.414323785077179","0.414323785077179","0.4145157895529931","0.4145157895529931","0.4145157895529931","0.4145991677374988","0.4145991677374988","0.4145991677374988"
"253","0.41507011769253055","0.41507011769253055","0.41507011769253055","0.41445883324598753","0.41445883324598753","0.41445883324598753","0.4147537610040017","0.4147537610040017","0.4147537610040017","0.41441774521119995","0.41441774521119995","0.41441774521119995","0.41509244721759936","0.41509244721759936","0.41509244721759936","0.4149827019008316","0.4149827019008316","0.4149827019008316","0.414607903207976","0.414607903207976","0.414607903207976","0.41489619382464005","0.41489619382464005","0.41489619382464005","0.4143657325822377","0.4143657325822377","0.4143657325822377","0.41445585790266565","0.41445585790266565","0.41445585790266565","0.4146733749842249","0.4146733749842249","0.4146733749842249"
"254","0.41497792680286455","0.41497792680286455","0.41497792680286455","0.4144032328039003","0.4144032328039003","0.4144032328039003","0.41477566152367307","0.41477566152367307","0.41477566152367307","0.41453990989138445","0.41453990989138445","0.41453990989138445","0.4151737384112807","0.4151737384112807","0.4151737384112807","0.4149474161280662","0.4149474161280662","0.4149474161280662","0.4145843301899713","0.4145843301899713","0.4145843301899713","0.4148474939974141","0.4148474939974141","0.4148474939974141","0.4143993430647385","0.4143993430647385","0.4143993430647385","0.41438519174229704","0.41438519174229704","0.41438519174229704","0.41459971131059625","0.41459971131059625","0.41459971131059625"
"255","0.4150109888981865","0.4150109888981865","0.4150109888981865","0.4143374672842717","0.4143374672842717","0.4143374672842717","0.41476014054999116","0.41476014054999116","0.41476014054999116","0.4144809618888909","0.4144809618888909","0.4144809618888909","0.41510614575193827","0.41510614575193827","0.41510614575193827","0.4150627144577003","0.4150627144577003","0.4150627144577003","0.41456513587516614","0.41456513587516614","0.41456513587516614","0.4148455874727573","0.4148455874727573","0.4148455874727573","0.41439622402522197","0.41439622402522197","0.41439622402522197","0.41440228051918343","0.41440228051918343","0.41440228051918343","0.4144485951942977","0.4144485951942977","0.4144485951942977"
"256","0.4149945220098843","0.4149945220098843","0.4149945220098843","0.41456078627977233","0.41456078627977233","0.41456078627977233","0.4147348500198828","0.4147348500198828","0.4147348500198828","0.41446485418607987","0.41446485418607987","0.41446485418607987","0.4151138836820062","0.4151138836820062","0.4151138836820062","0.4149789267895336","0.4149789267895336","0.4149789267895336","0.4146887257969484","0.4146887257969484","0.4146887257969484","0.4148805457834708","0.4148805457834708","0.4148805457834708","0.41436343104873","0.41436343104873","0.41436343104873","0.41438915664911535","0.41438915664911535","0.41438915664911535","0.4144870967884526","0.4144870967884526","0.4144870967884526"
"257","0.41497892943333803","0.41497892943333803","0.41497892943333803","0.4145482004309385","0.4145482004309385","0.4145482004309385","0.41477601436975503","0.41477601436975503","0.41477601436975503","0.4143920419401789","0.4143920419401789","0.4143920419401789","0.4149233983313497","0.4149233983313497","0.4149233983313497","0.41500442375620766","0.41500442375620766","0.41500442375620766","0.4144620501346375","0.4144620501346375","0.4144620501346375","0.41478365934140377","0.41478365934140377","0.41478365934140377","0.41436708685966817","0.41436708685966817","0.41436708685966817","0.4144056985118642","0.4144056985118642","0.4144056985118642","0.41450955187056165","0.41450955187056165","0.41450955187056165"
"258","0.4149867675795296","0.4149867675795296","0.4149867675795296","0.4145922688781318","0.4145922688781318","0.4145922688781318","0.4147794447460319","0.4147794447460319","0.4147794447460319","0.414283219477608","0.414283219477608","0.414283219477608","0.4149028660556933","0.4149028660556933","0.4149028660556933","0.41489332072798735","0.41489332072798735","0.41489332072798735","0.4144292889788934","0.4144292889788934","0.4144292889788934","0.41488289658176253","0.41488289658176253","0.41488289658176253","0.4142035613636897","0.4142035613636897","0.4142035613636897","0.41436833461824496","0.41436833461824496","0.41436833461824496","0.41446829185631634","0.41446829185631634","0.41446829185631634"
"259","0.41505439851524134","0.41505439851524134","0.41505439851524134","0.4146294417125149","0.4146294417125149","0.4146294417125149","0.4147969102674519","0.4147969102674519","0.4147969102674519","0.4143303715349436","0.4143303715349436","0.4143303715349436","0.41494700493629383","0.41494700493629383","0.41494700493629383","0.41489581678161525","0.41489581678161525","0.41489581678161525","0.4145069642330249","0.4145069642330249","0.4145069642330249","0.41476414934964784","0.41476414934964784","0.41476414934964784","0.4141843947052542","0.4141843947052542","0.4141843947052542","0.4143959833259147","0.4143959833259147","0.4143959833259147","0.4144149738099733","0.4144149738099733","0.4144149738099733"
"260","0.4150445692300516","0.4150445692300516","0.4150445692300516","0.4145679823891602","0.4145679823891602","0.4145679823891602","0.4148015447286497","0.4148015447286497","0.4148015447286497","0.41429479261147983","0.41429479261147983","0.41429479261147983","0.4149354732317903","0.4149354732317903","0.4149354732317903","0.4147887973454858","0.4147887973454858","0.4147887973454858","0.4145600278247665","0.4145600278247665","0.4145600278247665","0.4147728290886917","0.4147728290886917","0.4147728290886917","0.414308160725193","0.414308160725193","0.414308160725193","0.41444943534129647","0.41444943534129647","0.41444943534129647","0.41432552139442785","0.41432552139442785","0.41432552139442785"
"261","0.41510407327103443","0.41510407327103443","0.41510407327103443","0.4144938636761506","0.4144938636761506","0.4144938636761506","0.41479259616101927","0.41479259616101927","0.41479259616101927","0.4141599088543461","0.4141599088543461","0.4141599088543461","0.41490955788910816","0.41490955788910816","0.41490955788910816","0.4148470300724768","0.4148470300724768","0.4148470300724768","0.4145262465064099","0.4145262465064099","0.4145262465064099","0.41477397968958785","0.41477397968958785","0.41477397968958785","0.4143076234005482","0.4143076234005482","0.4143076234005482","0.4145120916977654","0.4145120916977654","0.4145120916977654","0.41459638518573444","0.41459638518573444","0.41459638518573444"
"262","0.41510214852108923","0.41510214852108923","0.41510214852108923","0.41452379848188625","0.41452379848188625","0.41452379848188625","0.41479874637866593","0.41479874637866593","0.41479874637866593","0.41418809163884934","0.41418809163884934","0.41418809163884934","0.4149088512528714","0.4149088512528714","0.4149088512528714","0.4147413362990291","0.4147413362990291","0.4147413362990291","0.41466316861642744","0.41466316861642744","0.41466316861642744","0.41470717682636604","0.41470717682636604","0.41470717682636604","0.41436866313335213","0.41436866313335213","0.41436866313335213","0.4145841585619367","0.4145841585619367","0.4145841585619367","0.41450709510196715","0.41450709510196715","0.41450709510196715"
"263","0.4150439190332096","0.4150439190332096","0.4150439190332096","0.41444127446663076","0.41444127446663076","0.41444127446663076","0.41489736379064934","0.41489736379064934","0.41489736379064934","0.4142883445859475","0.4142883445859475","0.4142883445859475","0.4149741917023613","0.4149741917023613","0.4149741917023613","0.4147070923792457","0.4147070923792457","0.4147070923792457","0.4145409406867338","0.4145409406867338","0.4145409406867338","0.41478070293560476","0.41478070293560476","0.41478070293560476","0.4143907368868039","0.4143907368868039","0.4143907368868039","0.41443450530110054","0.41443450530110054","0.41443450530110054","0.4145145233100716","0.4145145233100716","0.4145145233100716"
"264","0.4149991137622371","0.4149991137622371","0.4149991137622371","0.41439616886232195","0.41439616886232195","0.41439616886232195","0.4149348813665321","0.4149348813665321","0.4149348813665321","0.4141765884141385","0.4141765884141385","0.4141765884141385","0.41491663588508354","0.41491663588508354","0.41491663588508354","0.4146647085744344","0.4146647085744344","0.4146647085744344","0.41455401850776546","0.41455401850776546","0.41455401850776546","0.41479231365380875","0.41479231365380875","0.41479231365380875","0.41434292046335774","0.41434292046335774","0.41434292046335774","0.4143066737396815","0.4143066737396815","0.4143066737396815","0.4145157714349913","0.4145157714349913","0.4145157714349913"
"265","0.4151525430251624","0.4151525430251624","0.4151525430251624","0.4144473099243355","0.4144473099243355","0.4144473099243355","0.41479802910798874","0.41479802910798874","0.41479802910798874","0.41417380685477617","0.41417380685477617","0.41417380685477617","0.4147979013553625","0.4147979013553625","0.4147979013553625","0.41472756931116866","0.41472756931116866","0.41472756931116866","0.4144512338110714","0.4144512338110714","0.4144512338110714","0.4147306887332272","0.4147306887332272","0.4147306887332272","0.414291875950958","0.414291875950958","0.414291875950958","0.41431159759087083","0.41431159759087083","0.41431159759087083","0.41433434306903005","0.41433434306903005","0.41433434306903005"
"266","0.41510086410042796","0.41510086410042796","0.41510086410042796","0.4144378438001496","0.4144378438001496","0.4144378438001496","0.414880431652996","0.414880431652996","0.414880431652996","0.41409629850460494","0.41409629850460494","0.41409629850460494","0.41483799705848684","0.41483799705848684","0.41483799705848684","0.4147796098561426","0.4147796098561426","0.4147796098561426","0.41441478256197867","0.41441478256197867","0.41441478256197867","0.41479421323155946","0.41479421323155946","0.41479421323155946","0.41439558150013645","0.41439558150013645","0.41439558150013645","0.4144455607032883","0.4144455607032883","0.4144455607032883","0.4144416765931699","0.4144416765931699","0.4144416765931699"
