"Step","fancy-sweep-11 - Average Weighted Test Accuracy","fancy-sweep-11 - Average Weighted Test Accuracy__MIN","fancy-sweep-11 - Average Weighted Test Accuracy__MAX","avid-sweep-10 - Average Weighted Test Accuracy","avid-sweep-10 - Average Weighted Test Accuracy__MIN","avid-sweep-10 - Average Weighted Test Accuracy__MAX","vibrant-sweep-9 - Average Weighted Test Accuracy","vibrant-sweep-9 - Average Weighted Test Accuracy__MIN","vibrant-sweep-9 - Average Weighted Test Accuracy__MAX","laced-sweep-8 - Average Weighted Test Accuracy","laced-sweep-8 - Average Weighted Test Accuracy__MIN","laced-sweep-8 - Average Weighted Test Accuracy__MAX","gallant-sweep-7 - Average Weighted Test Accuracy","gallant-sweep-7 - Average Weighted Test Accuracy__MIN","gallant-sweep-7 - Average Weighted Test Accuracy__MAX","silvery-sweep-6 - Average Weighted Test Accuracy","silvery-sweep-6 - Average Weighted Test Accuracy__MIN","silvery-sweep-6 - Average Weighted Test Accuracy__MAX","bright-sweep-5 - Average Weighted Test Accuracy","bright-sweep-5 - Average Weighted Test Accuracy__MIN","bright-sweep-5 - Average Weighted Test Accuracy__MAX","fancy-sweep-4 - Average Weighted Test Accuracy","fancy-sweep-4 - Average Weighted Test Accuracy__MIN","fancy-sweep-4 - Average Weighted Test Accuracy__MAX","sweet-sweep-3 - Average Weighted Test Accuracy","sweet-sweep-3 - Average Weighted Test Accuracy__MIN","sweet-sweep-3 - Average Weighted Test Accuracy__MAX","olive-sweep-2 - Average Weighted Test Accuracy","olive-sweep-2 - Average Weighted Test Accuracy__MIN","olive-sweep-2 - Average Weighted Test Accuracy__MAX","rosy-sweep-1 - Average Weighted Test Accuracy","rosy-sweep-1 - Average Weighted Test Accuracy__MIN","rosy-sweep-1 - Average Weighted Test Accuracy__MAX"
"220","0.7764929081217815","0.7764929081217815","0.7764929081217815","0.7766090626330937","0.7766090626330937","0.7766090626330937","0.775473329633597","0.775473329633597","0.775473329633597","0.7746602480544119","0.7746602480544119","0.7746602480544119","0.7758734173947833","0.7758734173947833","0.7758734173947833","0.7757830749970961","0.7757830749970961","0.7757830749970961","0.7764670960081567","0.7764670960081567","0.7764670960081567","0.7744537511454126","0.7744537511454126","0.7744537511454126","0.775860511337971","0.775860511337971","0.775860511337971","0.7747893086225366","0.7747893086225366","0.7747893086225366","0.7757056386562213","0.7757056386562213","0.7757056386562213"
"221","0.776531626292219","0.776531626292219","0.776531626292219","0.7766348747467187","0.7766348747467187","0.7766348747467187","0.7755378599176593","0.7755378599176593","0.7755378599176593","0.7747634965089116","0.7747634965089116","0.7747634965089116","0.7759895719060955","0.7759895719060955","0.7759895719060955","0.775860511337971","0.775860511337971","0.775860511337971","0.7764154717809068","0.7764154717809068","0.7764154717809068","0.7745957177703496","0.7745957177703496","0.7745957177703496","0.7758992295084083","0.7758992295084083","0.7758992295084083","0.7749054631338487","0.7749054631338487","0.7749054631338487","0.7758476052811585","0.7758476052811585","0.7758476052811585"
"222","0.7766090626330937","0.7766090626330937","0.7766090626330937","0.776673592917156","0.776673592917156","0.776673592917156","0.7755765780880968","0.7755765780880968","0.7755765780880968","0.7748280267929739","0.7748280267929739","0.7748280267929739","0.776144444587845","0.776144444587845","0.776144444587845","0.7759121355652208","0.7759121355652208","0.7759121355652208","0.7764929081217815","0.7764929081217815","0.7764929081217815","0.7746860601680369","0.7746860601680369","0.7746860601680369","0.7760153840197205","0.7760153840197205","0.7760153840197205","0.7750474297587858","0.7750474297587858","0.7750474297587858","0.7758734173947833","0.7758734173947833","0.7758734173947833"
"223","0.7766090626330937","0.7766090626330937","0.7766090626330937","0.7767252171444059","0.7767252171444059","0.7767252171444059","0.7756152962585341","0.7756152962585341","0.7756152962585341","0.7748925570770363","0.7748925570770363","0.7748925570770363","0.7761057264174077","0.7761057264174077","0.7761057264174077","0.7760411961333454","0.7760411961333454","0.7760411961333454","0.776505814178594","0.776505814178594","0.776505814178594","0.7748667449634113","0.7748667449634113","0.7748667449634113","0.7762347869855323","0.7762347869855323","0.7762347869855323","0.7751635842700979","0.7751635842700979","0.7751635842700979","0.7759508537356582","0.7759508537356582","0.7759508537356582"
"224","0.7766606868603435","0.7766606868603435","0.7766606868603435","0.7768284655989056","0.7768284655989056","0.7768284655989056","0.775641108372159","0.775641108372159","0.775641108372159","0.7750216176451609","0.7750216176451609","0.7750216176451609","0.7762218809287198","0.7762218809287198","0.7762218809287198","0.7760153840197205","0.7760153840197205","0.7760153840197205","0.7765445323490314","0.7765445323490314","0.7765445323490314","0.7749441813042861","0.7749441813042861","0.7749441813042861","0.776312223326407","0.776312223326407","0.776312223326407","0.7752281145541603","0.7752281145541603","0.7752281145541603","0.7759895719060955","0.7759895719060955","0.7759895719060955"
"225","0.7767381232012184","0.7767381232012184","0.7767381232012184","0.7768542777125305","0.7768542777125305","0.7768542777125305","0.7757314507698463","0.7757314507698463","0.7757314507698463","0.7751377721564731","0.7751377721564731","0.7751377721564731","0.7762735051559697","0.7762735051559697","0.7762735051559697","0.7761057264174077","0.7761057264174077","0.7761057264174077","0.7765187202354065","0.7765187202354065","0.7765187202354065","0.7750861479292231","0.7750861479292231","0.7750861479292231","0.7763767536104694","0.7763767536104694","0.7763767536104694","0.7752668327245976","0.7752668327245976","0.7752668327245976","0.7759637597924706","0.7759637597924706","0.7759637597924706"
"226","0.7767381232012184","0.7767381232012184","0.7767381232012184","0.7768800898261554","0.7768800898261554","0.7768800898261554","0.7758734173947833","0.7758734173947833","0.7758734173947833","0.7752281145541603","0.7752281145541603","0.7752281145541603","0.7762605990991572","0.7762605990991572","0.7762605990991572","0.7761573506446575","0.7761573506446575","0.7761573506446575","0.776531626292219","0.776531626292219","0.776531626292219","0.7752410206109728","0.7752410206109728","0.7752410206109728","0.7764025657240943","0.7764025657240943","0.7764025657240943","0.7753571751222849","0.7753571751222849","0.7753571751222849","0.7762089748719074","0.7762089748719074","0.7762089748719074"
"227","0.7768929958829679","0.7768929958829679","0.7768929958829679","0.7768800898261554","0.7768800898261554","0.7768800898261554","0.775976665849283","0.775976665849283","0.775976665849283","0.7753055508950351","0.7753055508950351","0.7753055508950351","0.776312223326407","0.776312223326407","0.776312223326407","0.7761831627582825","0.7761831627582825","0.7761831627582825","0.776505814178594","0.776505814178594","0.776505814178594","0.7752797387814101","0.7752797387814101","0.7752797387814101","0.7764670960081567","0.7764670960081567","0.7764670960081567","0.775473329633597","0.775473329633597","0.775473329633597","0.776363847553657","0.776363847553657","0.776363847553657"
"228","0.7769833382806551","0.7769833382806551","0.7769833382806551","0.7769575261670302","0.7769575261670302","0.7769575261670302","0.7760670082469703","0.7760670082469703","0.7760670082469703","0.7753700811790973","0.7753700811790973","0.7753700811790973","0.7764800020649691","0.7764800020649691","0.7764800020649691","0.7762218809287198","0.7762218809287198","0.7762218809287198","0.7766348747467187","0.7766348747467187","0.7766348747467187","0.7753958932927223","0.7753958932927223","0.7753958932927223","0.7764929081217815","0.7764929081217815","0.7764929081217815","0.775473329633597","0.775473329633597","0.775473329633597","0.776338035440032","0.776338035440032","0.776338035440032"
"229","0.7770478685647174","0.7770478685647174","0.7770478685647174","0.7770220564510925","0.7770220564510925","0.7770220564510925","0.7761573506446575","0.7761573506446575","0.7761573506446575","0.7753442690654724","0.7753442690654724","0.7753442690654724","0.7766090626330937","0.7766090626330937","0.7766090626330937","0.7762735051559697","0.7762735051559697","0.7762735051559697","0.7767123110875934","0.7767123110875934","0.7767123110875934","0.7753958932927223","0.7753958932927223","0.7753958932927223","0.7765574384058439","0.7765574384058439","0.7765574384058439","0.7754087993495348","0.7754087993495348","0.7754087993495348","0.7764283778377192","0.7764283778377192","0.7764283778377192"
"230","0.7771123988487797","0.7771123988487797","0.7771123988487797","0.7769188079965929","0.7769188079965929","0.7769188079965929","0.7762605990991572","0.7762605990991572","0.7762605990991572","0.7754087993495348","0.7754087993495348","0.7754087993495348","0.776673592917156","0.776673592917156","0.776673592917156","0.7762993172695947","0.7762993172695947","0.7762993172695947","0.7768155595420931","0.7768155595420931","0.7768155595420931","0.775499141747222","0.775499141747222","0.775499141747222","0.7765574384058439","0.7765574384058439","0.7765574384058439","0.7755636720312843","0.7755636720312843","0.7755636720312843","0.7765445323490314","0.7765445323490314","0.7765445323490314"
"231","0.7771123988487797","0.7771123988487797","0.7771123988487797","0.7770478685647174","0.7770478685647174","0.7770478685647174","0.7762864112127822","0.7762864112127822","0.7762864112127822","0.7755120478040345","0.7755120478040345","0.7755120478040345","0.7767123110875934","0.7767123110875934","0.7767123110875934","0.7763767536104694","0.7763767536104694","0.7763767536104694","0.7769059019397804","0.7769059019397804","0.7769059019397804","0.7754862356904095","0.7754862356904095","0.7754862356904095","0.7766864989739685","0.7766864989739685","0.7766864989739685","0.7755249538608469","0.7755249538608469","0.7755249538608469","0.7766348747467187","0.7766348747467187","0.7766348747467187"
"232","0.7771253049055922","0.7771253049055922","0.7771253049055922","0.7771511170192171","0.7771511170192171","0.7771511170192171","0.7763251293832195","0.7763251293832195","0.7763251293832195","0.775666920485784","0.775666920485784","0.775666920485784","0.7767252171444059","0.7767252171444059","0.7767252171444059","0.776505814178594","0.776505814178594","0.776505814178594","0.7770220564510925","0.7770220564510925","0.7770220564510925","0.7755765780880968","0.7755765780880968","0.7755765780880968","0.7767768413716557","0.7767768413716557","0.7767768413716557","0.7756152962585341","0.7756152962585341","0.7756152962585341","0.7766477808035311","0.7766477808035311","0.7766477808035311"
"233","0.7773059897009666","0.7773059897009666","0.7773059897009666","0.7772285533600919","0.7772285533600919","0.7772285533600919","0.7763896596672819","0.7763896596672819","0.7763896596672819","0.7756798265425965","0.7756798265425965","0.7756798265425965","0.7767381232012184","0.7767381232012184","0.7767381232012184","0.7765961565762812","0.7765961565762812","0.7765961565762812","0.7769575261670302","0.7769575261670302","0.7769575261670302","0.7756023902017216","0.7756023902017216","0.7756023902017216","0.7768155595420931","0.7768155595420931","0.7768155595420931","0.7756023902017216","0.7756023902017216","0.7756023902017216","0.7766090626330937","0.7766090626330937","0.7766090626330937"
"234","0.7773705199850289","0.7773705199850289","0.7773705199850289","0.7772801775873417","0.7772801775873417","0.7772801775873417","0.7763767536104694","0.7763767536104694","0.7763767536104694","0.7757572628834712","0.7757572628834712","0.7757572628834712","0.7767639353148432","0.7767639353148432","0.7767639353148432","0.7766090626330937","0.7766090626330937","0.7766090626330937","0.7770994927919672","0.7770994927919672","0.7770994927919672","0.7756282023153466","0.7756282023153466","0.7756282023153466","0.7769059019397804","0.7769059019397804","0.7769059019397804","0.7756152962585341","0.7756152962585341","0.7756152962585341","0.7767123110875934","0.7767123110875934","0.7767123110875934"
"235","0.7774608623827162","0.7774608623827162","0.7774608623827162","0.7772930836441542","0.7772930836441542","0.7772930836441542","0.7763251293832195","0.7763251293832195","0.7763251293832195","0.7758217931675335","0.7758217931675335","0.7758217931675335","0.7768026534852807","0.7768026534852807","0.7768026534852807","0.7767123110875934","0.7767123110875934","0.7767123110875934","0.7771123988487797","0.7771123988487797","0.7771123988487797","0.7757443568266588","0.7757443568266588","0.7757443568266588","0.7769962443374676","0.7769962443374676","0.7769962443374676","0.7757056386562213","0.7757056386562213","0.7757056386562213","0.7767510292580307","0.7767510292580307","0.7767510292580307"
"236","0.7774608623827162","0.7774608623827162","0.7774608623827162","0.7773834260418414","0.7773834260418414","0.7773834260418414","0.7763767536104694","0.7763767536104694","0.7763767536104694","0.775860511337971","0.775860511337971","0.775860511337971","0.7769059019397804","0.7769059019397804","0.7769059019397804","0.7766994050307809","0.7766994050307809","0.7766994050307809","0.7772285533600919","0.7772285533600919","0.7772285533600919","0.7757701689402837","0.7757701689402837","0.7757701689402837","0.7771253049055922","0.7771253049055922","0.7771253049055922","0.775834699224346","0.775834699224346","0.775834699224346","0.7766864989739685","0.7766864989739685","0.7766864989739685"
"237","0.7774995805531536","0.7774995805531536","0.7774995805531536","0.7773963320986539","0.7773963320986539","0.7773963320986539","0.7764670960081567","0.7764670960081567","0.7764670960081567","0.775976665849283","0.775976665849283","0.775976665849283","0.7770478685647174","0.7770478685647174","0.7770478685647174","0.7767510292580307","0.7767510292580307","0.7767510292580307","0.7771640230760296","0.7771640230760296","0.7771640230760296","0.7757830749970961","0.7757830749970961","0.7757830749970961","0.7770607746215299","0.7770607746215299","0.7770607746215299","0.7757701689402837","0.7757701689402837","0.7757701689402837","0.7767381232012184","0.7767381232012184","0.7767381232012184"
"238","0.7775512047804034","0.7775512047804034","0.7775512047804034","0.7774995805531536","0.7774995805531536","0.7774995805531536","0.7765703444626563","0.7765703444626563","0.7765703444626563","0.7760928203605952","0.7760928203605952","0.7760928203605952","0.7770865867351548","0.7770865867351548","0.7770865867351548","0.7768542777125305","0.7768542777125305","0.7768542777125305","0.7772414594169044","0.7772414594169044","0.7772414594169044","0.775860511337971","0.775860511337971","0.775860511337971","0.7770349625079049","0.7770349625079049","0.7770349625079049","0.7758476052811585","0.7758476052811585","0.7758476052811585","0.7767768413716557","0.7767768413716557","0.7767768413716557"
"239","0.7776028290076533","0.7776028290076533","0.7776028290076533","0.7776286411212782","0.7776286411212782","0.7776286411212782","0.7766090626330937","0.7766090626330937","0.7766090626330937","0.7761186324742202","0.7761186324742202","0.7761186324742202","0.7771382109624047","0.7771382109624047","0.7771382109624047","0.7769575261670302","0.7769575261670302","0.7769575261670302","0.7774092381554664","0.7774092381554664","0.7774092381554664","0.7759508537356582","0.7759508537356582","0.7759508537356582","0.7771769291328421","0.7771769291328421","0.7771769291328421","0.7759250416220332","0.7759250416220332","0.7759250416220332","0.7768671837693429","0.7768671837693429","0.7768671837693429"
"240","0.7777318895757779","0.7777318895757779","0.7777318895757779","0.7776802653485281","0.7776802653485281","0.7776802653485281","0.7766090626330937","0.7766090626330937","0.7766090626330937","0.776144444587845","0.776144444587845","0.776144444587845","0.7772027412464669","0.7772027412464669","0.7772027412464669","0.7769704322238427","0.7769704322238427","0.7769704322238427","0.7773834260418414","0.7773834260418414","0.7773834260418414","0.7759895719060955","0.7759895719060955","0.7759895719060955","0.7772156473032794","0.7772156473032794","0.7772156473032794","0.7758734173947833","0.7758734173947833","0.7758734173947833","0.7768929958829679","0.7768929958829679","0.7768929958829679"
"241","0.7777964198598403","0.7777964198598403","0.7777964198598403","0.7777706077462153","0.7777706077462153","0.7777706077462153","0.7766477808035311","0.7766477808035311","0.7766477808035311","0.7761831627582825","0.7761831627582825","0.7761831627582825","0.7772543654737168","0.7772543654737168","0.7772543654737168","0.7769962443374676","0.7769962443374676","0.7769962443374676","0.7773963320986539","0.7773963320986539","0.7773963320986539","0.7761186324742202","0.7761186324742202","0.7761186324742202","0.7772414594169044","0.7772414594169044","0.7772414594169044","0.7760153840197205","0.7760153840197205","0.7760153840197205","0.7769317140534052","0.7769317140534052","0.7769317140534052"
"242","0.7778609501439026","0.7778609501439026","0.7778609501439026","0.7777964198598403","0.7777964198598403","0.7777964198598403","0.7766864989739685","0.7766864989739685","0.7766864989739685","0.7762476930423448","0.7762476930423448","0.7762476930423448","0.7773318018145916","0.7773318018145916","0.7773318018145916","0.7770349625079049","0.7770349625079049","0.7770349625079049","0.7774350502690913","0.7774350502690913","0.7774350502690913","0.7762089748719074","0.7762089748719074","0.7762089748719074","0.7773188957577791","0.7773188957577791","0.7773188957577791","0.7760541021901578","0.7760541021901578","0.7760541021901578","0.7770349625079049","0.7770349625079049","0.7770349625079049"
"243","0.7779512925415898","0.7779512925415898","0.7779512925415898","0.7778351380302776","0.7778351380302776","0.7778351380302776","0.7767123110875934","0.7767123110875934","0.7767123110875934","0.7764283778377192","0.7764283778377192","0.7764283778377192","0.7773318018145916","0.7773318018145916","0.7773318018145916","0.7771769291328421","0.7771769291328421","0.7771769291328421","0.7775253926667786","0.7775253926667786","0.7775253926667786","0.7762089748719074","0.7762089748719074","0.7762089748719074","0.7773834260418414","0.7773834260418414","0.7773834260418414","0.7760799143037828","0.7760799143037828","0.7760799143037828","0.7770865867351548","0.7770865867351548","0.7770865867351548"
"244","0.7779512925415898","0.7779512925415898","0.7779512925415898","0.7779512925415898","0.7779512925415898","0.7779512925415898","0.7768026534852807","0.7768026534852807","0.7768026534852807","0.7764154717809068","0.7764154717809068","0.7764154717809068","0.7774479563259038","0.7774479563259038","0.7774479563259038","0.7772930836441542","0.7772930836441542","0.7772930836441542","0.7776544532349031","0.7776544532349031","0.7776544532349031","0.7762993172695947","0.7762993172695947","0.7762993172695947","0.7774866744963411","0.7774866744963411","0.7774866744963411","0.7761315385310326","0.7761315385310326","0.7761315385310326","0.7770736806783424","0.7770736806783424","0.7770736806783424"
"245","0.7779512925415898","0.7779512925415898","0.7779512925415898","0.7779771046552147","0.7779771046552147","0.7779771046552147","0.7767510292580307","0.7767510292580307","0.7767510292580307","0.7764025657240943","0.7764025657240943","0.7764025657240943","0.7775253926667786","0.7775253926667786","0.7775253926667786","0.7773318018145916","0.7773318018145916","0.7773318018145916","0.7777189835189654","0.7777189835189654","0.7777189835189654","0.7763896596672819","0.7763896596672819","0.7763896596672819","0.7773963320986539","0.7773963320986539","0.7773963320986539","0.7760670082469703","0.7760670082469703","0.7760670082469703","0.7770736806783424","0.7770736806783424","0.7770736806783424"
"246","0.7780029167688396","0.7780029167688396","0.7780029167688396","0.7779771046552147","0.7779771046552147","0.7779771046552147","0.7769059019397804","0.7769059019397804","0.7769059019397804","0.7764412838945317","0.7764412838945317","0.7764412838945317","0.7775641108372159","0.7775641108372159","0.7775641108372159","0.7773576139282166","0.7773576139282166","0.7773576139282166","0.7777706077462153","0.7777706077462153","0.7777706077462153","0.7764154717809068","0.7764154717809068","0.7764154717809068","0.7775641108372159","0.7775641108372159","0.7775641108372159","0.7760928203605952","0.7760928203605952","0.7760928203605952","0.7771253049055922","0.7771253049055922","0.7771253049055922"
"247","0.7780803531097144","0.7780803531097144","0.7780803531097144","0.7779900107120271","0.7779900107120271","0.7779900107120271","0.7769446201102177","0.7769446201102177","0.7769446201102177","0.7765832505194687","0.7765832505194687","0.7765832505194687","0.7775770168940284","0.7775770168940284","0.7775770168940284","0.7774479563259038","0.7774479563259038","0.7774479563259038","0.7778093259166526","0.7778093259166526","0.7778093259166526","0.7764025657240943","0.7764025657240943","0.7764025657240943","0.7776028290076533","0.7776028290076533","0.7776028290076533","0.7761831627582825","0.7761831627582825","0.7761831627582825","0.7771253049055922","0.7771253049055922","0.7771253049055922"
"248","0.7782223197346515","0.7782223197346515","0.7782223197346515","0.7780545409960895","0.7780545409960895","0.7780545409960895","0.7770349625079049","0.7770349625079049","0.7770349625079049","0.7766994050307809","0.7766994050307809","0.7766994050307809","0.7776931714053406","0.7776931714053406","0.7776931714053406","0.7774737684395286","0.7774737684395286","0.7774737684395286","0.777873856200715","0.777873856200715","0.777873856200715","0.7764929081217815","0.7764929081217815","0.7764929081217815","0.7776544532349031","0.7776544532349031","0.7776544532349031","0.7761315385310326","0.7761315385310326","0.7761315385310326","0.7772027412464669","0.7772027412464669","0.7772027412464669"
"249","0.7781965076210265","0.7781965076210265","0.7781965076210265","0.7780545409960895","0.7780545409960895","0.7780545409960895","0.7772414594169044","0.7772414594169044","0.7772414594169044","0.7767639353148432","0.7767639353148432","0.7767639353148432","0.7776802653485281","0.7776802653485281","0.7776802653485281","0.7774092381554664","0.7774092381554664","0.7774092381554664","0.7779125743711524","0.7779125743711524","0.7779125743711524","0.7765832505194687","0.7765832505194687","0.7765832505194687","0.7777318895757779","0.7777318895757779","0.7777318895757779","0.7762218809287198","0.7762218809287198","0.7762218809287198","0.7773318018145916","0.7773318018145916","0.7773318018145916"
"250","0.7782223197346515","0.7782223197346515","0.7782223197346515","0.7780158228256521","0.7780158228256521","0.7780158228256521","0.7772285533600919","0.7772285533600919","0.7772285533600919","0.7768026534852807","0.7768026534852807","0.7768026534852807","0.7777189835189654","0.7777189835189654","0.7777189835189654","0.7774350502690913","0.7774350502690913","0.7774350502690913","0.7779383864847773","0.7779383864847773","0.7779383864847773","0.7767639353148432","0.7767639353148432","0.7767639353148432","0.7776802653485281","0.7776802653485281","0.7776802653485281","0.7762476930423448","0.7762476930423448","0.7762476930423448","0.7774221442122788","0.7774221442122788","0.7774221442122788"
"251","0.7782868500187138","0.7782868500187138","0.7782868500187138","0.7780803531097144","0.7780803531097144","0.7780803531097144","0.7771769291328421","0.7771769291328421","0.7771769291328421","0.7768284655989056","0.7768284655989056","0.7768284655989056","0.777706077462153","0.777706077462153","0.777706077462153","0.7775124866099661","0.7775124866099661","0.7775124866099661","0.7779771046552147","0.7779771046552147","0.7779771046552147","0.7768284655989056","0.7768284655989056","0.7768284655989056","0.7776673592917156","0.7776673592917156","0.7776673592917156","0.7762993172695947","0.7762993172695947","0.7762993172695947","0.7774350502690913","0.7774350502690913","0.7774350502690913"
"252","0.7783384742459636","0.7783384742459636","0.7783384742459636","0.7781577894505891","0.7781577894505891","0.7781577894505891","0.7771382109624047","0.7771382109624047","0.7771382109624047","0.7768155595420931","0.7768155595420931","0.7768155595420931","0.7777189835189654","0.7777189835189654","0.7777189835189654","0.7775512047804034","0.7775512047804034","0.7775512047804034","0.778041634939277","0.778041634939277","0.778041634939277","0.7768800898261554","0.7768800898261554","0.7768800898261554","0.7777964198598403","0.7777964198598403","0.7777964198598403","0.7762735051559697","0.7762735051559697","0.7762735051559697","0.7774479563259038","0.7774479563259038","0.7774479563259038"
"253","0.7783255681891512","0.7783255681891512","0.7783255681891512","0.7781965076210265","0.7781965076210265","0.7781965076210265","0.7772156473032794","0.7772156473032794","0.7772156473032794","0.7768671837693429","0.7768671837693429","0.7768671837693429","0.7777577016894028","0.7777577016894028","0.7777577016894028","0.7776544532349031","0.7776544532349031","0.7776544532349031","0.7780545409960895","0.7780545409960895","0.7780545409960895","0.7769317140534052","0.7769317140534052","0.7769317140534052","0.7778222319734651","0.7778222319734651","0.7778222319734651","0.7763251293832195","0.7763251293832195","0.7763251293832195","0.7774866744963411","0.7774866744963411","0.7774866744963411"
"254","0.7783642863595885","0.7783642863595885","0.7783642863595885","0.7781448833937767","0.7781448833937767","0.7781448833937767","0.7771898351896545","0.7771898351896545","0.7771898351896545","0.7768542777125305","0.7768542777125305","0.7768542777125305","0.7778480440870901","0.7778480440870901","0.7778480440870901","0.7776415471780906","0.7776415471780906","0.7776415471780906","0.7780158228256521","0.7780158228256521","0.7780158228256521","0.7770091503942801","0.7770091503942801","0.7770091503942801","0.7777964198598403","0.7777964198598403","0.7777964198598403","0.7763896596672819","0.7763896596672819","0.7763896596672819","0.7775641108372159","0.7775641108372159","0.7775641108372159"
"255","0.7785062529845257","0.7785062529845257","0.7785062529845257","0.778209413677839","0.778209413677839","0.778209413677839","0.7772930836441542","0.7772930836441542","0.7772930836441542","0.7769704322238427","0.7769704322238427","0.7769704322238427","0.7778480440870901","0.7778480440870901","0.7778480440870901","0.7776802653485281","0.7776802653485281","0.7776802653485281","0.7781706955074016","0.7781706955074016","0.7781706955074016","0.7770994927919672","0.7770994927919672","0.7770994927919672","0.7778351380302776","0.7778351380302776","0.7778351380302776","0.7765187202354065","0.7765187202354065","0.7765187202354065","0.7776028290076533","0.7776028290076533","0.7776028290076533"
"256","0.7785578772117755","0.7785578772117755","0.7785578772117755","0.7782739439619013","0.7782739439619013","0.7782739439619013","0.7772672715305293","0.7772672715305293","0.7772672715305293","0.7769962443374676","0.7769962443374676","0.7769962443374676","0.7779641985984023","0.7779641985984023","0.7779641985984023","0.7776673592917156","0.7776673592917156","0.7776673592917156","0.7781836015642141","0.7781836015642141","0.7781836015642141","0.7771898351896545","0.7771898351896545","0.7771898351896545","0.777873856200715","0.777873856200715","0.777873856200715","0.7764670960081567","0.7764670960081567","0.7764670960081567","0.7776286411212782","0.7776286411212782","0.7776286411212782"
"257","0.7785836893254005","0.7785836893254005","0.7785836893254005","0.7783384742459636","0.7783384742459636","0.7783384742459636","0.7772672715305293","0.7772672715305293","0.7772672715305293","0.7771123988487797","0.7771123988487797","0.7771123988487797","0.7780158228256521","0.7780158228256521","0.7780158228256521","0.7776931714053406","0.7776931714053406","0.7776931714053406","0.7781706955074016","0.7781706955074016","0.7781706955074016","0.7772801775873417","0.7772801775873417","0.7772801775873417","0.7779512925415898","0.7779512925415898","0.7779512925415898","0.7764800020649691","0.7764800020649691","0.7764800020649691","0.7776802653485281","0.7776802653485281","0.7776802653485281"
"258","0.7785062529845257","0.7785062529845257","0.7785062529845257","0.7783513803027761","0.7783513803027761","0.7783513803027761","0.7772801775873417","0.7772801775873417","0.7772801775873417","0.7771898351896545","0.7771898351896545","0.7771898351896545","0.7781319773369643","0.7781319773369643","0.7781319773369643","0.7777964198598403","0.7777964198598403","0.7777964198598403","0.7781965076210265","0.7781965076210265","0.7781965076210265","0.7773576139282166","0.7773576139282166","0.7773576139282166","0.7779771046552147","0.7779771046552147","0.7779771046552147","0.776531626292219","0.776531626292219","0.776531626292219","0.7776028290076533","0.7776028290076533","0.7776028290076533"
"259","0.778544971154963","0.778544971154963","0.778544971154963","0.778377192416401","0.778377192416401","0.778377192416401","0.7773318018145916","0.7773318018145916","0.7773318018145916","0.7772027412464669","0.7772027412464669","0.7772027412464669","0.7780932591665268","0.7780932591665268","0.7780932591665268","0.7778351380302776","0.7778351380302776","0.7778351380302776","0.7781706955074016","0.7781706955074016","0.7781706955074016","0.7773705199850289","0.7773705199850289","0.7773705199850289","0.7781061652233393","0.7781061652233393","0.7781061652233393","0.7765961565762812","0.7765961565762812","0.7765961565762812","0.7776415471780906","0.7776415471780906","0.7776415471780906"
"260","0.7785965953822128","0.7785965953822128","0.7785965953822128","0.7784288166436508","0.7784288166436508","0.7784288166436508","0.7773834260418414","0.7773834260418414","0.7773834260418414","0.7773059897009666","0.7773059897009666","0.7773059897009666","0.7781836015642141","0.7781836015642141","0.7781836015642141","0.7778996683143399","0.7778996683143399","0.7778996683143399","0.7781448833937767","0.7781448833937767","0.7781448833937767","0.7774350502690913","0.7774350502690913","0.7774350502690913","0.778209413677839","0.778209413677839","0.778209413677839","0.7765961565762812","0.7765961565762812","0.7765961565762812","0.7776415471780906","0.7776415471780906","0.7776415471780906"
"261","0.7786998438367125","0.7786998438367125","0.7786998438367125","0.7784933469277132","0.7784933469277132","0.7784933469277132","0.7774350502690913","0.7774350502690913","0.7774350502690913","0.7773059897009666","0.7773059897009666","0.7773059897009666","0.7782868500187138","0.7782868500187138","0.7782868500187138","0.7778996683143399","0.7778996683143399","0.7778996683143399","0.7781577894505891","0.7781577894505891","0.7781577894505891","0.7774866744963411","0.7774866744963411","0.7774866744963411","0.778235225791464","0.778235225791464","0.778235225791464","0.7766219686899062","0.7766219686899062","0.7766219686899062","0.7778351380302776","0.7778351380302776","0.7778351380302776"
"262","0.7786869377799001","0.7786869377799001","0.7786869377799001","0.7785965953822128","0.7785965953822128","0.7785965953822128","0.7774479563259038","0.7774479563259038","0.7774479563259038","0.7772801775873417","0.7772801775873417","0.7772801775873417","0.7782739439619013","0.7782739439619013","0.7782739439619013","0.7779383864847773","0.7779383864847773","0.7779383864847773","0.7781836015642141","0.7781836015642141","0.7781836015642141","0.7775770168940284","0.7775770168940284","0.7775770168940284","0.7782739439619013","0.7782739439619013","0.7782739439619013","0.7767252171444059","0.7767252171444059","0.7767252171444059","0.7778867622575275","0.7778867622575275","0.7778867622575275"
